Time,ECG,EMG,foot GSR,hand GSR,HR,marker,RESP
1191.68,-0.096,0.124,6.391,7.664,82,12.7,34.05
1191.74,-0.111,0.124,6.387,7.655,82,12.7,33.6
1191.81,-0.107,0.145,6.38,7.646,82,12.7,33.09
1191.87,-0.04,0.456,6.375,7.638,82,12.7,32.48
1191.94,-0.126,0.104,6.37,7.63,82,12.7,31.81
1192.0,0.121,0.456,6.365,7.623,82,12.7,31.23
1192.06,-0.044,0.311,6.36,7.615,82,12.7,30.59
1192.13,-0.029,0.249,6.355,7.606,82,12.7,29.9
1192.19,0.084,0.331,6.35,7.599,82,12.7,29.21
1192.26,0.188,0.249,6.345,7.597,82,12.7,28.6
1192.32,-0.032,0.166,6.34,7.597,82,12.7,28.15
1192.39,-0.121,0.249,6.335,7.595,79,12.7,27.83
1192.45,-0.11,0.249,6.33,7.589,79,12.7,27.67
1192.52,-0.115,0.145,6.325,7.579,79,12.7,27.59
1192.58,-0.11,0.145,6.32,7.569,79,12.7,27.76
1192.65,-0.025,0.29,6.317,7.562,79,12.7,28.34
1192.71,-0.102,0.124,6.313,7.556,79,12.7,29.11
1192.77,0.153,0.228,6.308,7.552,79,12.7,29.86
1192.84,-0.003,0.29,6.303,7.552,79,12.7,30.51
1192.9,0.03,0.166,6.299,7.557,79,12.7,31.27
1192.97,0.147,0.186,6.295,7.572,79,12.7,32.14
1193.03,0.257,0.145,6.29,7.599,79,12.7,33.0
1193.1,0.047,0.186,6.288,7.644,79,12.7,33.87
1193.16,-0.035,0.104,6.284,7.701,77,12.7,34.63
1193.23,-0.038,0.124,6.287,7.767,77,12.7,35.24
1193.29,-0.06,0.145,6.291,7.842,77,12.7,35.5
1193.35,0.008,0.207,6.303,7.918,77,12.7,35.76
1193.42,-0.014,0.311,6.322,7.993,77,12.7,35.88
1193.48,0.208,0.394,6.349,8.066,77,12.7,35.89
1193.55,0.119,0.29,6.382,8.13,77,12.7,35.9
1193.61,-0.015,0.124,6.425,8.192,77,12.7,35.66
1193.68,0.071,0.228,6.473,8.262,83,12.7,35.25
1193.74,0.18,0.228,6.583,8.392,83,12.7,34.62
1193.81,0.001,0.124,6.59,8.399,83,12.7,34.59
1193.87,-0.122,0.166,6.651,8.457,83,12.7,34.21
1193.94,-0.112,0.228,6.713,8.524,83,12.7,33.76
1194.0,-0.13,0.145,6.779,8.573,83,12.7,33.02
1194.06,-0.136,0.207,6.845,8.61,83,12.7,32.4
1194.13,-0.128,0.145,6.906,8.642,83,12.7,31.88
1194.19,-0.065,0.145,6.964,8.658,83,12.7,31.54
1194.26,-0.152,0.166,7.015,8.658,83,12.7,31.2
1194.32,0.242,0.249,7.061,8.658,83,12.7,30.91
1194.39,-0.181,0.269,7.098,8.664,83,12.7,30.63
1194.45,-0.031,0.124,7.131,8.684,83,12.7,30.42
1194.52,0.079,0.269,7.156,8.695,72,12.7,30.22
1194.58,0.154,0.207,7.177,8.701,72,12.7,30.04
1194.65,-0.08,0.207,7.191,8.694,72,12.7,29.93
1194.71,-0.139,0.124,7.201,8.678,72,12.7,29.71
1194.77,-0.139,0.145,7.208,8.661,72,12.7,29.54
1194.84,-0.151,0.145,7.21,8.645,72,12.7,29.16
1194.9,-0.149,0.186,7.21,8.629,72,12.7,28.9
1194.97,-0.078,0.124,7.206,8.611,72,12.7,28.76
1195.03,-0.147,0.166,7.199,8.591,72,12.7,28.7
1195.1,-0.112,0.145,7.189,8.564,72,12.7,28.65
1195.16,0.103,0.311,7.174,8.533,72,12.7,28.54
1195.23,-0.067,0.124,7.157,8.503,72,12.7,28.41
1195.29,0.03,0.207,7.137,8.483,72,12.7,28.24
1195.35,0.145,0.166,7.113,8.469,72,12.7,28.11
1195.42,0.0,0.124,7.088,8.463,72,12.7,28.06
1195.48,-0.15,0.145,7.062,8.458,75,12.7,28.01
1195.55,-0.136,0.145,7.034,8.464,75,12.7,27.94
1195.61,-0.15,0.124,7.006,8.472,75,12.7,27.81
1195.68,-0.153,0.166,6.979,8.476,75,12.7,27.57
1195.74,-0.14,0.207,6.954,8.48,75,12.7,27.47
1195.81,-0.079,0.166,6.928,8.477,75,12.7,27.46
1195.87,-0.156,0.145,6.904,8.473,75,12.7,27.43
1195.94,0.191,0.29,6.884,8.467,75,12.7,27.28
1196.0,-0.174,0.228,6.861,8.463,75,12.7,27.25
1196.06,-0.036,0.145,6.844,8.46,75,12.7,27.21
1196.13,0.088,0.124,6.825,8.461,75,12.7,27.1
1196.19,0.138,0.145,6.81,8.457,75,12.7,26.91
1196.26,-0.091,0.104,6.794,8.438,75,12.7,26.8
1196.32,-0.13,0.124,6.78,8.416,73,12.7,26.64
1196.39,-0.119,0.104,6.766,8.403,73,12.7,26.5
1196.45,-0.126,0.145,6.754,8.409,73,12.7,26.37
1196.52,-0.11,0.083,6.74,8.421,73,12.7,26.54
1196.58,-0.029,0.145,6.729,8.418,73,12.7,26.85
1196.65,-0.101,0.145,6.717,8.413,73,12.7,27.32
1196.71,0.143,0.166,6.704,8.403,73,12.7,27.87
1196.77,-0.044,0.311,6.692,8.387,73,12.7,28.44
1196.84,0.025,0.124,6.681,8.362,73,12.7,28.98
1196.9,0.138,0.145,6.669,8.334,73,12.7,29.53
1196.97,0.238,0.166,6.657,8.31,73,12.7,30.1
1197.03,0.054,0.207,6.646,8.288,73,12.7,30.68
1197.1,-0.03,0.145,6.634,8.268,75,12.7,31.17
1197.16,-0.022,0.166,6.622,8.248,75,12.7,31.66
1197.23,-0.018,0.124,6.61,8.228,75,12.7,31.97
1197.29,0.03,0.166,6.599,8.211,75,12.7,32.34
1197.35,-0.056,0.124,6.586,8.192,75,12.7,32.76
1197.42,0.289,0.29,6.575,8.177,75,12.7,33.2
1197.48,-0.092,0.249,6.562,8.16,75,12.7,33.46
1197.55,0.036,0.145,6.55,8.145,75,12.7,33.47
1197.61,0.143,0.124,6.539,8.13,75,12.7,33.4
1197.68,0.164,0.124,6.528,8.115,75,12.7,33.25
1197.74,-0.064,0.166,6.518,8.103,75,12.7,33.07
1197.81,-0.098,0.083,6.508,8.088,86,12.7,32.83
1197.87,-0.1,0.166,6.495,8.073,86,12.7,32.45
1197.94,-0.104,0.207,6.488,8.058,86,12.7,31.92
1198.0,-0.037,0.29,6.478,8.043,86,12.7,31.47
1198.06,-0.132,3.336,6.468,8.028,86,12.7,31.09
1198.13,0.254,3.0565185185185184,6.458,8.013,86,12.7,30.72
1198.19,-0.155,2.5374814814814814,6.45,7.996,86,12.7,30.36
1198.26,-0.008,2.258,6.441,7.981,86,12.7,29.96
1198.32,0.114,2.403,6.433,7.972,86,12.7,29.54
1198.39,0.171,1.865,6.425,7.975,86,12.7,29.11
1198.45,-0.072,2.279,6.416,7.979,86,12.7,28.66
1198.52,-0.106,2.507,6.408,7.999,84,12.7,28.28
1198.58,-0.1,2.445,6.4,8.034,84,12.7,27.91
1198.65,-0.084,2.59,6.395,8.078,84,12.7,27.41
1198.71,-0.06,2.963,6.391,8.132,84,12.7,27.03
1198.77,-0.143,3.895,6.392,8.195,84,12.7,26.9
1198.84,0.157,3.191,6.398,8.263,84,12.7,26.92
1198.9,-0.074,3.729,6.411,8.335,84,12.7,26.89
1198.97,0.013,3.066,6.432,8.407,84,12.7,26.88
1199.03,0.136,2.863826372336722,6.46,8.478,84,12.7,26.81
1199.1,0.105,2.673,6.498,8.548,84,12.7,26.79
1199.16,-0.118,2.155,6.543,8.612,86,12.7,26.84
1199.23,-0.114,1.989,6.594,8.673,86,12.7,27.18
1199.29,-0.114,2.424,6.652,8.733,86,12.7,27.43
1199.35,-0.053,0.477,6.713,8.789,86,12.7,27.17
1199.42,-0.155,1.844,6.778,8.846,86,12.7,26.92
1199.48,-0.213,0.331,6.842,8.908,86,12.7,26.89
1199.55,-0.197,0.249,6.906,8.937,86,12.7,26.87
1199.61,-0.073,0.124,6.964,8.937,86,12.7,26.8
1199.68,0.046,0.124,7.019,8.983,86,12.7,26.92
1199.74,0.14,0.166,7.066,9.037,86,12.7,26.94
1199.81,-0.061,0.725,7.141,9.166,86,12.7,26.6
1199.87,-0.134,1.906,7.145,9.174,86,12.7,26.59
1199.94,-0.126,2.175,7.175,9.227,86,12.7,26.54
1200.0,-0.069,3.564,7.201,9.262,86,12.7,26.29
1200.06,-0.169,3.688,7.225,9.296,86,12.7,25.97
1200.13,0.153,3.75,7.244,9.323,86,12.7,25.77
1200.19,-0.163,3.594895793499044,7.26,9.331,86,12.7,25.65
1200.26,-0.05,3.211,7.273,9.331,86,12.7,25.62
1200.32,0.068,2.175,7.283,9.324,86,12.7,25.52
1200.39,0.114,2.155,7.291,9.314,86,12.7,25.48
1200.45,-0.113,2.134,7.295,9.306,86,12.7,25.47
1200.52,-0.172,1.761,7.296,9.296,86,12.7,25.44
1200.58,-0.152,1.927,7.295,9.287,86,12.7,25.52
1200.65,-0.126,2.383,7.288,9.283,86,12.7,25.13
1200.71,-0.217,2.714,7.278,9.287,86,12.7,24.8
1200.77,0.064,2.673,7.265,9.291,86,12.7,24.76
1200.84,-0.242,1.823,7.231,9.304,86,12.7,24.03
1200.9,-0.085,2.341,7.229,9.305,86,12.7,23.98
1200.97,0.022,2.61,7.208,9.309,94,12.7,23.64
1201.03,0.038,1.865,7.187,9.327,94,12.7,23.37
1201.1,-0.163,2.766,7.164,9.35,94,12.7,23.18
1201.16,-0.162,3.667,7.146,9.369,94,12.7,23.02
1201.23,-0.157,2.9419999999999997,7.128,9.396,94,12.7,23.1
1201.29,-0.079,2.217,7.117,9.426,94,12.7,23.16
1201.35,-0.154,2.548,7.108,9.45,94,12.7,23.4
1201.42,0.035,3.046,7.105,9.475,94,12.7,23.92
1201.48,-0.055,2.838,7.105,9.499,94,12.7,24.75
1201.55,-0.013,2.61,7.107,9.506,94,12.7,25.64
1201.61,0.1,2.963,7.11,9.504,94,12.7,26.38
1201.68,0.175,2.7864999999999998,7.113,9.502,94,12.7,27.05
1201.74,0.031,2.61,7.118,9.505,94,12.7,27.91
1201.81,-0.018,3.128,7.122,9.506,94,12.7,28.72
1201.87,-0.002,2.32,7.125,9.498,94,12.7,29.36
1201.94,0.063,2.963,7.127,9.485,94,12.7,29.8
1202.0,-0.021,2.01,7.125,9.466,94,12.7,30.38
1202.06,0.122,2.797,7.121,9.444,90,12.7,31.0
1202.13,0.138,3.315,7.116,9.416,90,12.7,31.72
1202.19,0.067,3.791,7.109,9.385,90,12.7,32.25
1202.26,0.165,2.652,7.099,9.35,90,12.7,32.7
1202.32,0.226,3.149,7.089,9.31,90,12.7,33.15
1202.39,0.059,2.548,7.076,9.27,90,12.7,33.56
1202.45,-0.008,3.315,7.061,9.23,90,12.7,33.86
1202.52,-0.016,1.865,7.046,9.195,90,12.7,34.07
1202.58,0.04,2.756,7.029,9.162,90,12.7,34.1
1202.65,-0.038,1.595,7.01,9.126,90,12.7,34.12
1202.71,-0.036,2.776,6.989,9.093,90,12.7,34.19
1202.77,0.255,1.72,6.967,9.063,90,12.7,34.36
1202.84,0.029,2.714,6.942,9.037,90,12.7,34.44
1202.9,0.121,3.543,6.918,9.013,90,12.7,34.39
1202.97,0.229,2.59,6.892,8.992,90,12.7,34.32
1203.03,0.071,2.155,6.866,8.972,90,12.7,34.36
1203.1,-0.048,2.196,6.84,8.95,90,12.7,34.35
1203.16,-0.042,2.838,6.815,8.93,90,12.7,34.3
1203.23,-0.059,1.222,6.79,8.913,90,12.7,34.1
1203.29,-0.063,1.989,6.765,8.896,90,12.7,33.97
1203.35,-0.009,2.486,6.743,8.878,90,12.7,34.01
1203.42,-0.058,2.735,6.719,8.861,90,12.7,34.06
1203.48,-0.086,2.7268763827433626,6.7,8.843,90,12.7,33.96
1203.55,0.266,2.702920353982301,6.68,8.825,90,12.7,33.83
1203.61,-0.009,2.6637541482300886,6.66,8.806,90,12.7,33.69
1203.68,0.076,2.61,6.641,8.789,90,12.7,33.44
1203.74,0.182,2.445,6.625,8.77,90,12.7,32.96
1203.81,0.076,1.098,6.609,8.754,90,12.7,32.36
1203.87,-0.102,1.9785000000000001,6.594,8.736,76,12.7,31.77
1203.94,-0.099,2.859,6.579,8.709,76,12.7,31.1
1204.0,-0.11,1.554,6.566,8.689,76,12.7,30.27
1204.06,-0.121,3.833,6.554,8.678,76,12.7,29.57
1204.13,-0.131,2.838,6.541,8.661,76,12.7,29.06
1204.19,-0.116,2.341,6.529,8.647,76,12.7,28.57
1204.26,-0.086,2.88,6.52,8.636,76,12.7,28.08
1204.32,-0.166,1.347,6.51,8.627,76,12.7,27.51
1204.39,0.24,1.14,6.504,8.625,76,12.7,27.14
1204.45,-0.188,2.093,6.499,8.632,76,12.7,26.87
1204.52,-0.031,2.32,6.498,8.645,76,12.7,26.62
1204.58,0.09,2.424,6.499,8.661,76,12.7,26.34
1204.65,0.145,2.383,6.505,8.682,76,12.7,26.15
1204.71,-0.108,1.699,6.517,8.704,76,12.7,25.95
1204.77,-0.153,2.507,6.532,8.729,69,12.7,25.7
1204.84,-0.151,3.501,6.549,8.765,69,12.7,25.47
1204.9,-0.16,1.761,6.571,8.802,69,12.7,25.02
1204.97,-0.163,1.885,6.596,8.836,69,12.7,24.69
1205.03,-0.164,2.569,6.621,8.873,69,12.7,24.51
1205.1,-0.133,1.968,6.648,8.922,69,12.7,24.45
1205.16,-0.122,2.61,6.677,8.979,69,12.7,24.43
1205.23,-0.176,2.01,6.706,9.043,69,12.7,24.31
1205.29,0.186,1.844,6.733,9.126,69,12.7,24.23
1205.35,-0.147,2.714,6.761,9.216,69,12.7,24.24
1205.42,-0.024,2.113,6.791,9.301,69,12.7,24.3
1205.48,0.101,2.155,6.822,9.389,69,12.7,24.37
1205.55,0.133,2.445,6.857,9.48,69,12.7,24.47
1205.61,-0.125,1.699,6.893,9.57,69,12.7,24.51
1205.68,-0.15,2.093,6.934,9.659,67,12.7,24.52
1205.74,-0.149,1.989,6.979,9.744,67,12.7,24.5
1205.81,-0.157,2.258,7.026,9.825,67,12.7,24.34
1205.87,-0.164,1.761,7.076,9.895,67,12.7,24.28
1205.94,-0.165,2.134,7.127,9.952,67,12.7,24.32
1206.0,-0.144,1.45,7.176,10.0,67,12.7,24.39
1206.06,-0.113,2.528,7.225,10.044,67,12.7,24.41
1206.13,-0.169,1.471,7.269,10.085,67,12.7,24.41
1206.19,0.199,2.61,7.307,10.118,67,12.7,24.58
1206.26,-0.164,2.486,7.34,10.134,67,12.7,24.86
1206.32,-0.016,1.927,7.367,10.146,67,12.7,25.24
1206.39,0.108,1.616,7.391,10.151,67,12.7,25.67
1206.45,0.161,2.238,7.411,10.15,67,12.7,26.19
1206.52,-0.075,2.362,7.425,10.145,67,12.7,26.59
1206.58,-0.11,1.885,7.434,10.131,65,12.7,27.0
1206.65,-0.102,2.465,7.44,10.107,65,12.7,27.41
1206.71,-0.109,2.155,7.441,10.076,65,12.7,27.62
1206.77,-0.111,1.471,7.439,10.041,65,12.7,27.95
1206.84,-0.102,1.471,7.431,9.997,65,12.7,28.34
1206.9,-0.052,1.968,7.42,9.948,65,12.7,28.76
1206.97,-0.123,1.699,7.406,9.897,65,12.7,28.99
1207.03,0.188,2.279,7.388,9.843,65,12.7,29.15
1207.1,-0.105,1.181,7.366,9.786,65,12.7,29.23
1207.16,-0.009,2.175,7.339,9.731,65,12.7,29.23
1207.23,0.098,1.678,7.311,9.675,65,12.7,29.18
1207.29,0.184,1.512,7.281,9.618,65,12.7,29.16
1207.35,-0.041,1.616,7.247,9.562,65,12.7,29.09
1207.42,-0.119,2.341,7.213,9.505,70,12.7,28.94
1207.48,-0.114,2.072,7.175,9.452,70,12.7,28.71
1207.55,-0.125,1.927,7.138,9.399,70,12.7,28.28
1207.61,-0.128,2.445,7.102,9.349,70,12.7,27.88
1207.68,-0.128,2.507,7.066,9.302,70,12.7,27.56
1207.74,-0.105,2.507,7.03,9.255,70,12.7,27.31
1207.81,-0.077,1.202,6.995,9.211,70,12.7,27.06
1207.87,-0.14,2.238,6.962,9.168,70,12.7,26.78
1207.94,0.204,1.326,6.929,9.126,70,12.7,26.55
1208.0,-0.108,2.093,6.898,9.086,70,12.7,26.32
1208.06,0.009,1.74,6.868,9.046,70,12.7,26.12
1208.13,0.141,1.16,6.838,9.01,70,12.7,25.96
1208.19,0.172,1.657,6.812,8.973,70,12.7,25.87
1208.26,-0.094,1.802,6.785,8.939,70,12.7,25.74
1208.32,-0.116,1.74,6.762,8.906,67,12.7,25.58
1208.39,-0.109,1.077,6.738,8.873,67,12.7,25.39
1208.45,-0.12,1.989,6.714,8.842,67,12.7,25.07
1208.52,-0.122,3.398,6.695,8.812,67,12.7,24.91
1208.58,-0.124,1.782,6.672,8.785,67,12.7,24.86
1208.65,-0.123,1.699,6.652,8.757,67,12.7,24.87
1208.71,-0.063,2.341,6.633,8.732,67,12.7,24.86
1208.77,-0.114,2.61,6.615,8.707,67,12.7,24.79
1208.84,-0.086,1.657,6.598,8.682,67,12.7,24.8
1208.9,0.146,2.445,6.581,8.657,67,12.7,24.82
1208.97,-0.035,2.051,6.565,8.635,67,12.7,24.82
1209.03,0.066,2.942,6.549,8.612,67,12.7,24.85
1209.1,0.199,1.74,6.535,8.589,67,12.7,24.89
1209.16,0.063,1.802,6.52,8.569,67,12.7,24.93
1209.23,-0.118,1.865,6.507,8.548,64,12.7,24.94
1209.29,-0.106,1.595,6.494,8.528,64,12.7,24.94
1209.35,-0.114,2.093,6.482,8.508,64,12.7,24.87
1209.42,-0.122,1.948,6.469,8.489,64,12.7,24.69
1209.48,-0.125,1.409,6.458,8.47,64,12.7,24.67
1209.55,-0.124,2.507,6.448,8.452,64,12.7,24.75
1209.61,-0.119,1.802,6.436,8.435,64,12.7,24.81
1209.68,-0.119,1.74,6.426,8.417,64,12.7,24.76
1209.74,-0.134,1.74,6.416,8.401,64,12.7,24.77
1209.81,0.163,3.004,6.406,8.384,64,12.7,24.81
1209.87,-0.104,1.927,6.396,8.368,64,12.7,24.81
1209.94,-0.015,1.388,6.388,8.351,64,12.7,24.81
1210.0,0.098,2.362,6.371,8.321,64,12.7,24.89
1210.06,0.206,1.865,6.37,8.319,64,12.7,24.9
1210.13,-0.018,1.782,6.361,8.306,64,12.7,24.92
1210.19,-0.116,2.01,6.354,8.294,63,12.7,24.93
1210.26,-0.107,2.01,6.346,8.279,63,12.7,24.94
1210.32,-0.117,1.657,6.338,8.265,63,12.7,24.81
1210.39,-0.118,2.051,6.33,8.252,63,12.7,24.73
1210.45,-0.116,2.01,6.323,8.239,63,12.7,24.97
1210.52,-0.11,1.595,6.315,8.225,63,12.7,25.29
1210.58,-0.055,1.657,6.308,8.213,63,12.7,25.59
1210.65,-0.088,1.885,6.3,8.201,63,12.7,25.87
1210.71,-0.08,2.32,6.293,8.188,63,12.7,26.21
1210.77,0.163,1.595,6.286,8.175,63,12.7,26.55
1210.84,-0.005,2.113,6.28,8.162,63,12.7,26.91
1210.9,0.089,2.258,6.274,8.151,63,12.7,27.3
1210.97,0.223,2.03,6.268,8.137,63,12.7,27.71
1211.03,0.122,1.802,6.261,8.126,63,12.7,28.11
1211.1,-0.048,1.989,6.256,8.114,63,12.7,28.47
1211.16,-0.041,3.087,6.249,8.103,64,12.7,28.85
1211.23,-0.036,2.03,6.243,8.091,64,12.7,29.04
1211.29,-0.04,1.968,6.238,8.079,64,12.7,29.22
1211.35,-0.04,1.243,6.231,8.068,64,12.7,29.57
1211.42,0.022,1.989,6.226,8.056,64,12.7,29.96
1211.48,-0.044,1.512,6.221,8.046,64,12.7,30.26
1211.55,-0.097,1.554,6.213,8.034,64,12.7,30.34
1211.61,-0.08,1.533,6.208,8.024,64,12.7,30.38
1211.68,0.04,1.409,6.203,8.014,64,12.7,30.39
1211.74,0.138,2.134,6.198,8.004,64,12.7,30.34
1211.81,0.257,2.756,6.193,7.992,64,12.7,30.32
1211.87,0.081,1.616,6.184,7.973,64,12.7,30.29
1211.94,-0.046,1.43,6.183,7.972,64,12.7,30.29
1212.0,-0.046,1.471,6.178,7.962,64,12.7,30.19
1212.06,-0.054,1.844,6.173,7.952,64,12.7,29.91
1212.13,-0.064,1.761,6.166,7.942,64,12.7,29.65
1212.19,-0.044,2.279,6.161,7.932,64,12.7,29.49
1212.26,-0.015,1.802,6.156,7.922,64,12.7,29.38
1212.32,-0.089,2.155,6.151,7.912,64,12.7,29.24
1212.39,0.246,2.175,6.146,7.902,64,12.7,29.01
1212.45,-0.064,1.802,6.141,7.892,64,12.7,28.72
1212.52,0.054,2.424,6.136,7.882,64,12.7,28.4
1212.58,0.188,2.134,6.131,7.872,64,12.7,28.06
1212.65,0.209,2.59,6.128,7.864,64,12.7,27.81
1212.71,-0.055,1.927,6.124,7.855,64,12.7,27.53
1212.77,-0.072,1.782,6.119,7.845,64,12.7,27.19
1212.84,-0.064,2.631,6.114,7.837,64,12.7,26.84
1212.9,-0.07,2.735,6.109,7.828,64,12.7,26.35
1212.97,-0.074,2.7296157406573616,6.105,7.818,64,12.7,26.0
1213.03,-0.059,2.7130472219720847,6.101,7.808,64,12.7,25.76
1213.1,-0.036,2.6846708329581266,6.097,7.8,64,12.7,25.62
1213.16,-0.12,2.643862962629446,6.092,7.79,64,12.7,25.44
1213.23,0.181,2.59,6.089,7.783,64,12.7,25.25
1213.29,-0.17,2.2433504052228725,6.084,7.773,64,12.7,25.02
1213.35,-0.08,1.927,6.079,7.767,64,12.7,24.66
1213.42,0.047,2.859,6.074,7.766,71,12.7,24.04
1213.48,0.05,3.46,6.068,7.765,71,12.7,23.51
1213.55,-0.253,3.5730421795665634,6.062,7.764,71,12.7,23.26
1213.61,-0.315,3.655322452012384,6.057,7.755,71,12.7,23.12
1213.68,-0.342,3.7100816346749226,6.052,7.746,71,12.7,22.94
1213.74,-0.3416420524781342,3.7405605448916406,6.047,7.739,71,12.7,22.53
1213.81,-0.3405960116618076,3.75,6.044,7.736,71,12.7,22.18
1213.87,-0.33890358017492717,3.6317777777777778,6.039,7.738,71,12.7,22.11
1213.94,-0.33660646064139943,3.4122222222222223,6.034,7.755,71,12.7,22.08
1214.0,-0.3337463556851312,3.294,6.029,7.778,71,12.7,22.05
1214.06,-0.3303649679300292,3.2994373177842564,6.024,7.811,71,12.7,22.06
1214.13,-0.326504,3.314661807580175,6.023,7.862,71,12.7,22.08
1214.19,-0.32220515451895043,3.338042274052478,6.024,7.923,71,12.7,22.1
1214.26,-0.3175101341107872,3.367947521865889,6.03,7.978,72,12.7,22.16
1214.32,-0.3124606413994169,3.4027463556851316,6.042,8.028,72,12.7,22.27
1214.39,-0.30709837900874637,3.440807580174927,6.061,8.075,72,12.7,22.23
1214.45,-0.3014650495626822,3.4805,6.084,8.124,72,12.7,22.19
1214.52,-0.2956023556851312,3.5201924198250727,6.114,8.176,72,12.7,22.01
1214.58,-0.289552,3.5582536443148687,6.15,8.226,72,12.7,21.81
1214.65,-0.28335568513119536,3.5930524781341107,6.191,8.274,72,12.7,21.7
1214.71,-0.2770551137026239,3.6229577259475216,6.236,8.319,72,12.7,21.61
1214.77,-0.2706919883381924,3.6463381924198246,6.284,8.356,72,12.7,21.57
1214.84,-0.2643080116618076,3.6615626822157425,6.334,8.387,72,12.7,21.51
1214.9,-0.2579448862973761,3.667,6.386,8.416,72,12.7,21.48
1214.97,-0.2516443148688047,3.0112752929142643,6.436,8.448,72,12.7,21.45
1215.03,-0.245448,2.113,6.483,8.468,72,12.7,21.49
1215.1,-0.23939764431486882,1.74,6.528,8.484,72,12.7,21.54
1215.16,-0.23353495043731778,2.25175523122719,6.57,8.502,72,12.7,21.63
1215.23,-0.2279016209912536,2.797,6.606,8.525,72,12.7,21.69
1215.29,-0.2225393586005831,2.860878879462055,6.637,8.539,72,12.7,21.79
1215.35,-0.21748986588921282,2.9187418938424563,6.666,8.538,72,12.7,21.8
1215.42,-0.21279484548104954,2.9708658324062767,6.69,8.535,72,12.7,21.73
1215.48,-0.208496,3.01752748441859,6.708,8.51,72,12.7,22.07
1215.55,-0.20463503206997083,3.0590036391444704,6.72,8.477,72,12.7,22.37
1215.61,-0.20125364431486878,3.0955710858489898,6.729,8.451,72,12.7,22.93
1215.68,-0.19839353935860055,3.1275066137972236,6.734,8.426,72,12.7,23.6
1215.74,-0.19609641982507287,3.1550870122542443,6.737,8.403,72,12.7,24.19
1215.81,-0.19440398833819242,3.1785890704851263,6.738,8.381,72,12.7,24.86
1215.87,-0.19335794752186586,3.198289577754942,6.737,8.36,72,12.7,25.42
1215.94,-0.193,3.2144653233287666,6.733,8.344,72,12.7,25.96
1216.0,-0.309,3.227393096471672,6.73,8.332,72,12.7,26.48
1216.06,-0.3402639862864267,3.237349686448733,6.724,8.328,72,12.7,27.02
1216.13,-0.35946532647654666,3.244611882525023,6.719,8.331,72,12.7,27.47
1216.19,-0.366,3.2494564739656147,6.716,8.335,72,12.7,27.6
1216.26,-0.339,3.252160250035583,6.711,8.358,72,12.7,27.71
1216.32,-0.227,3.253,6.708,8.401,72,12.7,27.91
1216.39,-0.231,3.2480241104868917,6.707,8.422,72,12.7,28.1
1216.45,-0.2,3.230761235955056,6.706,8.432,72,12.7,28.08
1216.52,0.106,3.197708567415731,6.703,8.437,72,12.7,27.83
1216.58,-0.059,3.14536329588015,6.702,8.441,72,12.7,27.6
1216.65,0.089,3.070222612359551,6.701,8.446,72,12.7,27.1
1216.71,0.259,2.9687837078651684,6.698,8.452,72,12.7,26.72
1216.77,0.188,2.83754377340824,6.693,8.46,72,12.7,26.55
1216.84,0.035,2.673,6.689,8.458,72,12.7,26.37
1216.9,0.098,0.994,6.683,8.454,72,12.7,26.01
1216.97,0.137,0.331,6.678,8.445,72,12.7,25.38
1217.03,0.178,0.311,6.669,8.434,72,12.7,24.77
1217.1,0.229,0.953,6.662,8.467,72,12.7,24.47
1217.16,0.321,0.559,6.652,8.428,72,12.7,24.15
1217.23,0.277,0.29,6.641,8.412,72,12.7,23.71
1217.29,0.29117690071969,0.352,6.628,8.402,72,12.7,23.58
1217.35,0.306,0.311,6.615,8.387,72,12.7,23.78
1217.42,0.3072663676300198,0.186,6.601,8.373,72,12.7,24.18
1217.48,0.30848137431823275,0.186,6.584,8.355,72,12.7,24.56
1217.55,0.30964606712558934,0.559,6.568,8.331,72,12.7,25.03
1217.61,0.31076149311304013,0.29,6.55,8.308,72,12.7,25.43
1217.68,0.31182869934153545,0.331,6.531,8.287,72,12.7,25.71
1217.74,0.31284873287202597,0.166,6.513,8.263,72,12.7,25.98
1217.81,0.31382264076546207,0.145,6.493,8.247,72,12.7,26.0
1217.87,0.31475147008279436,0.311,6.472,8.233,72,12.7,25.91
1217.94,0.3156362678849733,2.072,6.451,8.213,72,12.7,25.81
1218.0,0.3164780812329493,2.217,6.431,8.195,72,12.7,25.71
1218.06,0.31727795718767304,0.249,6.411,8.177,72,12.7,25.74
1218.13,0.3180369428100948,0.373,6.392,8.163,72,12.7,25.63
1218.19,0.3187560851611653,0.145,6.376,8.155,72,12.7,25.4
1218.26,0.31943643130183486,1.015,6.35,8.154,72,12.7,25.17
1218.32,0.32007902829305407,1.492,6.348,8.154,72,12.7,25.17
1218.39,0.32068492319577346,1.367,6.338,8.157,72,12.7,25.24
1218.45,0.32125516307094343,0.331,6.338,8.163,72,12.7,25.31
1218.52,0.32179079497951457,0.684,6.345,8.175,72,12.7,25.4
1218.58,0.3222928659824374,0.414,6.356,8.187,72,12.7,25.46
1218.65,0.3227624231406622,0.663,6.356,8.202,72,12.7,25.28
1218.71,0.3232005135151398,0.601,6.349,8.217,72,12.7,25.15
1218.77,0.3236081841668204,0.539,6.342,8.228,72,12.7,24.99
1218.84,0.3239864821566547,1.015,6.339,8.239,72,12.7,24.83
1218.9,0.3243364545455932,0.539,6.337,8.25,72,12.7,24.94
