Time,ECG,EMG,foot GSR,hand GSR,HR,marker,RESP
890.13,-0.083,0.725,7.389,17.211,79,11.48,36.67
890.19,-0.143,0.746,7.388,17.209,79,11.48,36.98
890.26,0.092,0.767,7.388,17.208,79,11.48,37.3
890.32,-0.058,0.373,7.388,17.205,79,11.48,37.56
890.39,0.05,0.746,7.386,17.204,79,11.48,37.77
890.45,0.225,0.704,7.386,17.201,79,11.48,37.97
890.52,0.024,0.601,7.386,17.2,79,11.48,38.18
890.58,-0.092,0.497,7.386,17.199,85,11.48,38.36
890.65,-0.081,0.704,7.383,17.196,85,11.48,38.52
890.71,-0.088,0.746,7.383,17.195,85,11.48,38.62
890.77,-0.059,0.228,7.383,17.193,85,11.48,38.56
890.84,-0.104,0.767,7.383,17.191,85,11.48,38.43
890.9,0.032,0.725,7.383,17.189,85,11.48,38.27
890.97,-0.019,0.601,7.383,17.188,85,11.48,38.12
891.03,-0.008,0.477,7.381,17.185,85,11.48,37.97
891.1,0.135,0.725,7.381,17.184,85,11.48,37.81
891.16,0.222,0.684,7.381,17.183,85,11.48,37.62
891.23,-0.045,0.29,7.378,17.18,85,11.48,37.45
891.29,-0.076,0.725,7.378,17.178,87,11.48,37.29
891.35,-0.072,0.684,7.378,17.176,87,11.48,37.14
891.42,-0.086,0.725,7.378,17.175,87,11.48,36.93
891.48,-0.044,0.29,7.377,17.174,87,11.46,36.64
891.55,-0.101,0.746,7.376,17.173,87,11.48,36.45
891.61,0.191,0.87,7.376,17.171,87,11.48,36.29
891.68,-0.11,0.352,7.376,17.17,87,11.48,36.17
891.74,0.021,0.767,7.376,17.173,87,11.48,36.0
891.81,0.189,0.725,7.376,17.173,87,11.48,35.82
891.87,0.19,0.746,7.373,17.174,87,11.48,35.65
891.94,-0.054,0.249,7.371,17.176,87,11.48,35.51
892.0,-0.062,0.725,7.371,17.18,86,11.48,35.36
892.06,-0.066,0.746,7.371,17.184,86,11.48,35.22
892.13,-0.07,0.373,7.371,17.189,86,11.48,35.04
892.19,-0.043,0.767,7.371,17.194,86,11.46,34.79
892.26,-0.107,0.767,7.371,17.199,86,11.48,34.67
892.32,0.158,0.518,7.368,17.206,86,11.48,34.61
892.39,-0.054,0.704,7.368,17.212,86,11.48,34.59
892.45,0.049,0.725,7.368,17.222,86,11.48,34.54
892.52,0.236,0.684,7.367,17.233,86,11.48,34.48
892.58,0.112,0.373,7.367,17.248,86,11.48,34.45
892.65,-0.067,0.725,7.366,17.268,85,11.48,34.42
892.71,-0.066,0.725,7.366,17.297,85,11.46,34.39
892.77,-0.074,0.29,7.366,17.335,85,11.48,34.38
892.84,-0.08,0.725,7.366,17.385,85,11.46,34.29
892.9,-0.046,0.767,7.363,17.443,85,11.48,34.17
892.97,-0.107,0.58,7.363,17.514,85,11.48,34.15
893.03,0.148,0.622,7.363,17.594,85,11.46,34.19
893.1,-0.065,0.746,7.363,17.679,85,11.46,34.23
893.16,0.04,0.725,7.363,17.765,85,11.46,34.21
893.23,0.228,0.331,7.363,17.853,85,11.46,34.2
893.29,0.119,0.808,7.363,17.941,85,11.46,34.21
893.35,-0.068,0.725,7.363,18.023,84,11.46,34.23
893.42,-0.069,0.746,7.363,18.101,84,11.48,34.22
893.48,-0.075,0.249,7.364,18.172,84,11.46,34.24
893.55,-0.095,0.704,7.366,18.239,84,11.46,34.17
893.61,-0.053,0.746,7.368,18.299,84,11.46,34.08
893.68,-0.11,0.456,7.372,18.351,84,11.46,34.11
893.74,0.146,0.704,7.374,18.397,84,11.46,34.3
893.81,-0.114,0.725,7.379,18.434,84,11.46,34.53
893.87,-0.002,0.228,7.384,18.463,84,11.46,34.73
893.94,0.154,0.704,7.392,18.483,84,11.46,34.99
894.0,0.177,0.704,7.398,18.495,84,11.48,35.28
894.06,-0.072,0.207,7.405,18.501,82,11.46,35.57
894.13,-0.092,0.767,7.415,18.503,82,11.48,35.85
894.19,-0.089,0.145,7.425,18.495,82,11.48,36.14
894.26,-0.105,0.725,7.435,18.484,82,11.48,36.35
894.32,-0.07,0.704,7.445,18.465,82,11.48,36.52
894.39,-0.129,0.186,7.457,18.442,82,11.46,36.81
894.45,0.133,0.767,7.469,18.413,82,11.46,37.13
894.52,-0.171,0.186,7.481,18.385,82,11.46,37.42
894.58,-0.011,0.787,7.494,18.353,82,11.46,37.66
894.65,0.152,0.767,7.505,18.322,82,11.48,37.91
894.71,0.161,0.207,7.517,18.29,82,11.46,38.16
894.77,-0.083,0.684,7.529,18.256,84,11.46,38.45
894.84,-0.096,0.704,7.543,18.225,84,11.46,38.73
894.9,-0.09,0.352,7.556,18.193,84,11.46,38.96
894.97,-0.075,0.746,7.568,18.164,84,11.46,39.08
895.03,-0.1,0.704,7.579,18.134,84,11.46,39.18
895.1,-0.115,0.331,7.591,18.104,84,11.48,39.32
895.16,0.07,0.829,7.601,18.076,84,11.48,39.41
895.23,-0.036,0.704,7.611,18.049,84,11.48,39.36
895.29,0.085,0.663,7.621,18.021,84,11.48,39.16
895.35,0.235,0.311,7.631,17.997,84,11.48,38.97
895.42,-0.022,0.808,7.639,17.972,84,11.46,38.8
895.48,-0.09,0.725,7.648,17.948,89,11.48,38.66
895.55,-0.081,0.663,7.654,17.926,89,11.48,38.54
895.61,-0.09,0.352,7.661,17.906,89,11.48,38.36
895.68,-0.096,0.787,7.668,17.886,89,11.46,38.11
895.74,-0.059,0.849,7.673,17.864,89,11.46,37.91
895.81,-0.113,0.684,7.679,17.846,89,11.46,37.76
895.87,0.167,0.684,7.683,17.828,89,11.48,37.64
895.94,-0.007,0.746,7.687,17.81,89,11.46,37.48
896.0,0.074,0.725,7.69,17.793,89,11.46,37.33
896.06,0.232,0.746,7.694,17.778,89,11.48,37.18
896.13,0.111,0.704,7.696,17.763,89,11.48,37.03
896.19,-0.07,0.311,7.699,17.748,81,11.46,36.89
896.26,-0.069,0.725,7.702,17.722,81,11.46,36.59
896.32,-0.07,0.787,7.704,17.721,81,11.46,36.57
896.39,-0.085,0.767,7.704,17.708,81,11.48,36.29
896.45,-0.093,0.58,7.705,17.696,81,11.46,36.04
896.52,-0.047,0.435,7.706,17.684,81,11.46,35.88
896.58,-0.098,0.849,7.704,17.672,81,11.46,35.78
896.65,0.197,0.849,7.704,17.662,81,11.46,35.66
896.71,-0.11,0.725,7.704,17.652,81,11.46,35.5
896.77,0.034,0.29,7.702,17.642,81,11.48,35.4
896.84,0.213,0.787,7.7,17.632,81,11.46,35.31
896.9,0.184,0.787,7.699,17.625,81,11.48,35.26
896.97,-0.056,0.725,7.696,17.616,76,11.48,35.2
897.03,-0.062,0.704,7.694,17.609,76,11.48,35.12
897.1,-0.067,0.601,7.691,17.601,76,11.48,35.07
897.16,-0.077,0.663,7.689,17.594,76,11.48,34.93
897.23,-0.089,0.767,7.685,17.586,76,11.46,34.77
897.29,-0.091,0.746,7.682,17.579,76,11.48,34.72
897.35,-0.089,0.642,7.679,17.574,76,11.48,34.74
897.42,-0.088,0.352,7.675,17.567,76,11.48,34.77
897.48,-0.085,0.746,7.67,17.559,76,11.48,34.74
897.55,-0.067,0.767,7.667,17.554,76,11.48,34.72
897.61,-0.052,0.642,7.663,17.548,76,11.48,34.73
897.68,-0.086,0.373,7.659,17.542,76,11.48,34.73
897.74,0.194,0.829,7.655,17.534,76,11.48,34.75
897.81,0.003,0.746,7.65,17.529,76,11.48,34.76
897.87,0.095,0.704,7.647,17.523,76,11.48,34.76
897.94,0.288,0.497,7.643,17.517,76,11.48,34.76
898.0,0.107,0.601,7.638,17.512,76,11.48,34.77
898.06,-0.047,0.87,7.634,17.507,55,11.48,34.77
898.13,-0.046,0.767,7.63,17.502,55,11.48,34.76
898.19,-0.057,0.725,7.625,17.494,55,11.48,34.78
898.26,-0.08,0.352,7.623,17.489,55,11.48,34.74
898.32,-0.089,0.767,7.618,17.483,55,11.48,34.86
898.39,-0.093,0.787,7.613,17.477,55,11.48,35.06
898.45,-0.093,0.622,7.61,17.471,55,11.48,35.33
898.52,-0.062,0.477,7.605,17.466,55,11.48,35.55
898.58,-0.096,0.746,7.603,17.46,55,11.48,35.76
898.65,0.186,0.767,7.599,17.455,55,11.48,36.0
898.71,-0.086,0.456,7.596,17.45,55,11.48,36.23
898.77,0.039,0.684,7.593,17.445,55,11.48,36.5
898.84,0.219,0.746,7.591,17.44,55,11.48,36.78
898.9,0.162,0.704,7.586,17.435,55,11.48,37.04
898.97,-0.071,0.29,7.583,17.43,65,11.48,37.29
899.03,-0.086,0.704,7.581,17.425,65,11.48,37.53
899.1,-0.085,0.849,7.577,17.42,65,11.46,37.75
899.16,-0.105,0.228,7.573,17.417,65,11.46,37.86
899.23,-0.107,0.249,7.571,17.412,65,11.46,37.98
899.29,-0.081,0.787,7.567,17.407,65,11.46,38.19
899.35,-0.099,0.746,7.565,17.402,65,11.46,38.42
899.42,0.01,0.787,7.562,17.399,65,11.48,38.64
899.48,0.016,0.435,7.557,17.39,65,11.48,38.89
899.55,0.0,0.704,7.557,17.389,65,11.48,38.89
899.61,0.131,0.704,7.555,17.385,65,11.48,38.93
899.68,0.255,0.787,7.552,17.383,65,11.48,38.88
899.74,-0.032,0.394,7.55,17.378,65,11.46,38.79
899.81,-0.087,0.684,7.547,17.375,75,11.48,38.66
899.87,-0.075,0.787,7.545,17.37,75,11.46,38.52
899.94,-0.081,0.767,7.542,17.368,75,11.46,38.3
900.0,-0.09,0.704,7.54,17.363,75,11.46,38.02
900.06,-0.082,0.456,7.538,17.36,75,11.48,37.81
900.13,-0.062,0.704,7.536,17.355,75,11.46,37.65
900.19,-0.105,0.829,7.535,17.352,75,11.46,37.54
900.26,0.173,0.746,7.531,17.349,75,11.46,37.39
900.32,-0.02,0.539,7.53,17.345,75,11.46,37.24
900.39,0.081,0.497,7.527,17.342,75,11.46,37.08
900.45,0.279,0.746,7.526,17.338,75,11.46,36.93
900.52,0.091,0.725,7.525,17.334,75,11.46,36.79
900.58,-0.063,0.642,7.523,17.333,75,11.46,36.67
900.65,-0.06,0.456,7.522,17.329,75,11.46,36.52
900.71,-0.062,0.767,7.52,17.327,75,11.46,36.4
900.77,-0.072,0.704,7.518,17.324,75,11.46,36.12
900.84,-0.026,0.684,7.516,17.32,75,11.46,35.92
900.9,-0.084,0.477,7.515,17.318,75,11.46,35.79
900.97,0.202,0.787,7.512,17.315,75,11.46,35.68
901.03,-0.1,0.704,7.511,17.313,75,11.46,35.6
901.1,0.042,0.642,7.51,17.312,75,11.46,35.46
901.16,0.22,0.373,7.508,17.308,75,11.46,35.35
901.23,0.207,0.787,7.508,17.307,75,11.46,35.24
901.29,-0.048,0.767,7.505,17.305,75,11.46,35.15
901.35,-0.058,0.767,7.504,17.305,81,11.46,35.06
901.42,-0.06,0.311,7.503,17.307,81,11.46,34.99
901.48,-0.071,0.704,7.501,17.31,81,11.46,34.88
901.55,-0.031,0.787,7.5,17.316,81,11.46,34.69
901.61,-0.091,0.746,7.498,17.326,81,11.46,34.62
901.68,0.192,0.725,7.496,17.342,81,11.46,34.6
901.74,-0.098,0.414,7.495,17.362,81,11.46,34.61
901.81,0.035,0.725,7.495,17.386,81,11.46,34.57
901.87,0.213,0.767,7.493,17.417,81,11.46,34.55
901.94,0.196,0.746,7.493,17.45,81,11.46,34.55
902.0,-0.054,0.601,7.49,17.487,81,11.46,34.57
902.06,-0.065,0.311,7.49,17.524,84,11.46,34.58
902.13,-0.064,0.808,7.488,17.561,84,11.48,34.57
902.19,-0.08,0.746,7.488,17.599,84,11.46,34.52
902.26,-0.048,0.725,7.485,17.631,84,11.48,34.41
902.32,-0.087,0.663,7.485,17.663,84,11.48,34.44
902.39,0.041,0.559,7.483,17.692,84,11.48,34.59
902.45,0.005,0.704,7.483,17.718,84,11.48,34.83
902.52,-0.004,0.746,7.483,17.739,84,11.48,35.05
902.58,0.133,0.787,7.483,17.758,84,11.48,35.3
902.65,0.238,0.331,7.483,17.771,84,11.48,35.59
902.71,-0.043,0.725,7.483,17.78,84,11.46,35.87
902.77,-0.088,0.767,7.483,17.785,82,11.46,36.13
902.84,-0.086,0.684,7.483,17.789,82,11.46,36.39
902.9,-0.1,0.414,7.485,17.788,82,11.46,36.6
902.97,-0.064,0.684,7.485,17.783,82,11.46,36.73
903.03,-0.127,0.704,7.488,17.776,82,11.46,36.96
903.1,0.15,0.787,7.489,17.766,82,11.46,37.22
903.16,-0.167,0.29,7.49,17.753,82,11.46,37.51
903.23,-0.001,0.725,7.493,17.74,82,11.46,37.7
903.29,0.166,0.808,7.494,17.726,82,11.45,37.89
903.35,0.163,0.767,7.496,17.711,82,11.46,38.08
903.42,-0.084,0.58,7.499,17.693,86,11.46,38.28
903.48,-0.098,0.518,7.501,17.678,86,11.46,38.44
903.55,-0.09,0.808,7.504,17.661,86,11.45,38.56
903.61,-0.096,0.725,7.506,17.644,86,11.45,38.57
903.68,-0.057,0.642,7.508,17.629,86,11.46,38.48
903.74,-0.114,0.725,7.51,17.611,86,11.45,38.33
903.81,0.174,0.684,7.511,17.596,86,11.46,38.21
903.87,-0.113,0.601,7.513,17.581,86,11.45,38.1
903.94,0.028,0.622,7.515,17.568,86,11.45,37.95
904.0,0.209,0.725,7.517,17.554,86,11.45,37.81
904.06,0.15,0.704,7.518,17.54,86,11.45,37.67
904.13,-0.071,0.746,7.52,17.528,84,11.45,37.56
904.19,-0.073,0.767,7.522,17.515,84,11.45,37.45
904.26,-0.07,0.663,7.522,17.505,84,11.45,37.34
904.32,-0.082,0.477,7.525,17.493,84,11.45,37.11
904.39,-0.073,0.622,7.525,17.483,84,11.45,36.89
904.45,-0.053,0.725,7.527,17.473,84,11.45,36.78
904.52,-0.115,0.891,7.527,17.463,84,11.45,36.68
904.58,0.155,0.746,7.527,17.453,84,11.45,36.6
904.65,-0.036,0.767,7.527,17.445,84,11.45,36.48
904.71,0.066,0.29,7.527,17.437,84,11.45,36.38
904.77,0.262,0.746,7.527,17.428,84,11.45,36.25
904.84,0.076,0.746,7.527,17.421,84,11.45,36.14
904.9,-0.068,0.725,7.527,17.413,80,11.45,36.04
904.97,-0.062,0.704,7.528,17.406,80,11.45,35.92
905.03,-0.068,0.497,7.528,17.4,80,11.45,35.82
905.1,-0.08,0.622,7.527,17.392,80,11.45,35.57
905.16,-0.086,0.663,7.527,17.388,80,11.45,35.36
905.23,-0.087,0.704,7.527,17.381,80,11.45,35.23
905.29,-0.073,0.684,7.525,17.375,80,11.45,35.15
905.35,-0.039,0.311,7.525,17.373,80,11.45,35.07
905.42,-0.095,0.787,7.523,17.369,80,11.45,34.97
905.48,0.177,0.787,7.522,17.369,80,11.45,34.91
905.55,-0.037,0.704,7.522,17.369,80,11.45,34.86
905.61,0.06,0.539,7.521,17.37,80,11.45,34.8
905.68,0.254,0.622,7.518,17.374,80,11.45,34.77
905.74,0.141,0.725,7.517,17.378,80,11.45,34.75
905.81,-0.054,0.684,7.516,17.385,65,11.45,34.72
905.87,-0.056,0.704,7.515,17.391,65,11.45,34.67
905.94,-0.063,0.684,7.515,17.4,65,11.45,34.65
906.0,-0.081,0.414,7.512,17.406,65,11.45,34.53
906.06,-0.092,0.746,7.511,17.412,65,11.45,34.46
906.13,-0.094,0.746,7.51,17.416,65,11.45,34.48
906.19,-0.094,0.704,7.508,17.42,65,11.45,34.61
906.26,-0.052,0.311,7.506,17.424,65,11.45,34.79
906.32,-0.087,0.746,7.505,17.426,65,11.45,34.97
906.39,0.102,0.684,7.503,17.429,65,11.45,35.21
906.45,-0.035,0.642,7.5,17.429,65,11.45,35.45
906.52,0.003,0.352,7.499,17.429,65,11.45,35.71
906.58,0.144,0.787,7.498,17.426,65,11.45,35.98
906.65,0.244,0.725,7.495,17.425,65,11.45,36.27
906.71,-0.039,0.663,7.495,17.422,65,11.45,36.57
906.77,-0.087,0.249,7.495,17.417,64,11.45,36.82
906.84,-0.085,0.725,7.494,17.412,64,11.45,37.08
906.9,-0.097,0.746,7.491,17.407,64,11.45,37.24
906.97,-0.11,0.663,7.491,17.401,64,11.45,37.37
907.03,-0.105,0.539,7.491,17.393,64,11.45,37.59
907.1,-0.062,0.829,7.49,17.388,64,11.45,37.8
907.16,-0.115,0.767,7.488,17.38,64,11.45,38.02
907.23,0.156,0.808,7.485,17.375,64,11.45,38.15
907.29,-0.11,0.663,7.484,17.37,64,11.45,38.24
907.35,0.03,0.29,7.483,17.365,64,11.45,38.25
907.42,0.216,0.787,7.48,17.36,64,11.45,38.16
907.48,0.162,0.725,7.48,17.358,64,11.45,38.01
907.55,-0.071,0.725,7.479,17.354,73,11.45,37.85
907.61,-0.081,0.331,7.478,17.352,73,11.45,37.69
907.68,-0.075,0.684,7.478,17.35,73,11.45,37.49
907.74,-0.087,0.746,7.475,17.349,73,11.45,37.19
907.81,-0.092,0.746,7.475,17.347,73,11.45,36.87
907.87,-0.077,0.186,7.474,17.345,73,11.45,36.66
907.94,-0.047,0.767,7.473,17.344,73,11.45,36.5
908.0,-0.108,0.746,7.471,17.342,73,11.45,36.35
908.06,0.168,0.746,7.47,17.339,73,11.45,36.2
908.13,-0.024,0.684,7.469,17.338,73,11.45,36.05
908.19,0.075,0.352,7.468,17.334,73,11.45,35.91
908.26,0.276,0.746,7.466,17.332,73,11.45,35.79
908.32,0.102,0.746,7.465,17.328,73,11.45,35.67
908.39,-0.061,0.787,7.465,17.324,72,11.45,35.57
908.45,-0.058,0.249,7.463,17.32,72,11.45,35.45
908.52,-0.062,0.746,7.463,17.315,72,11.45,35.36
908.58,-0.075,0.746,7.461,17.31,72,11.45,35.14
908.65,-0.08,0.746,7.46,17.305,72,11.45,34.95
908.71,-0.078,0.663,7.46,17.301,72,11.45,34.87
908.77,-0.029,0.497,7.458,17.296,72,11.45,34.83
908.84,-0.08,0.725,7.458,17.291,72,11.45,34.8
908.9,0.198,0.87,7.455,17.286,72,11.45,34.74
908.97,-0.067,0.684,7.455,17.281,72,11.45,34.69
909.03,0.053,0.414,7.455,17.276,72,11.45,34.66
909.1,0.239,0.746,7.454,17.273,72,11.45,34.62
909.16,0.198,0.767,7.453,17.268,72,11.45,34.59
909.23,-0.043,0.684,7.451,17.263,72,11.45,34.57
909.29,-0.052,0.269,7.45,17.26,70,11.45,34.53
909.35,-0.056,0.767,7.449,17.256,70,11.45,34.53
909.42,-0.069,0.746,7.448,17.253,70,11.45,34.46
909.48,-0.078,0.725,7.448,17.248,70,11.45,34.39
909.55,-0.08,0.559,7.445,17.246,70,11.45,34.44
909.61,-0.041,0.58,7.444,17.243,70,11.45,34.6
909.68,-0.07,0.725,7.445,17.24,70,11.45,34.82
909.74,0.068,0.808,7.443,17.237,70,11.45,35.0
909.81,0.012,0.29,7.443,17.235,70,11.45,35.27
909.87,0.014,0.704,7.44,17.232,70,11.45,35.54
909.94,0.147,0.725,7.44,17.23,70,11.45,35.8
910.0,0.273,0.622,7.44,17.226,70,11.45,36.08
910.06,-0.011,0.477,7.438,17.223,70,11.45,36.33
910.13,-0.065,0.746,7.438,17.221,69,11.45,36.58
910.19,-0.061,0.684,7.436,17.218,69,11.45,36.81
910.26,-0.073,0.725,7.435,17.216,69,11.45,37.01
910.32,-0.086,0.58,7.434,17.211,69,11.45,37.11
910.39,-0.05,0.642,7.433,17.209,69,11.45,37.29
910.45,-0.08,0.767,7.433,17.204,69,11.45,37.48
910.52,-0.004,0.767,7.43,17.201,69,11.45,37.67
910.58,0.042,0.477,7.43,17.198,69,11.45,37.8
910.65,0.005,0.539,7.428,17.194,69,11.45,37.86
910.71,0.133,0.767,7.428,17.191,69,11.45,37.86
910.77,0.275,0.704,7.428,17.188,69,11.45,37.77
910.84,-0.034,0.249,7.426,17.184,69,11.45,37.64
910.9,-0.071,0.166,7.425,17.181,76,11.45,37.54
910.97,-0.066,0.787,7.425,17.178,76,11.45,37.4
911.03,-0.074,0.663,7.423,17.174,76,11.45,37.19
911.1,-0.086,0.311,7.423,17.171,76,11.45,36.9
911.16,-0.068,0.767,7.421,17.164,76,11.45,36.5
911.23,-0.049,0.746,7.421,17.164,76,11.45,36.48
911.29,-0.108,0.642,7.419,17.16,76,11.45,36.33
911.35,0.165,0.352,7.418,17.159,76,11.45,36.15
911.42,-0.016,0.787,7.418,17.155,76,11.45,35.98
911.48,0.079,0.725,7.417,17.153,76,11.45,35.81
911.55,0.276,0.725,7.416,17.149,76,11.45,35.66
911.61,0.073,0.29,7.416,17.148,76,11.45,35.52
911.68,-0.067,0.746,7.413,17.145,75,11.45,35.39
911.74,-0.061,0.746,7.413,17.141,75,11.45,35.21
911.81,-0.072,0.725,7.412,17.139,75,11.45,35.08
911.87,-0.087,0.331,7.411,17.138,75,11.45,34.84
911.94,-0.081,0.725,7.411,17.134,75,11.45,34.69
912.0,-0.043,0.808,7.409,17.131,75,11.45,34.6
912.06,-0.103,0.684,7.408,17.129,75,11.45,34.56
912.13,0.154,0.746,7.408,17.127,75,11.45,34.53
912.19,-0.053,0.456,7.406,17.126,75,11.45,34.46
912.26,0.049,0.808,7.406,17.122,75,11.45,34.42
912.32,0.236,0.725,7.406,17.121,75,11.45,34.41
912.39,0.131,0.684,7.404,17.118,75,11.45,34.4
912.45,-0.072,0.373,7.403,17.116,76,11.45,34.4
912.52,-0.073,0.704,7.403,17.113,76,11.45,34.41
912.58,-0.082,0.684,7.403,17.112,76,11.45,34.47
912.65,-0.099,0.58,7.401,17.109,76,11.45,34.5
912.71,-0.104,0.622,7.401,17.107,76,11.45,34.59
912.77,-0.058,0.767,7.401,17.104,76,11.44,34.83
912.84,-0.118,0.787,7.399,17.102,76,11.44,35.18
912.9,0.161,0.414,7.398,17.099,76,11.45,35.51
912.97,-0.133,0.725,7.398,17.097,76,11.45,35.76
913.03,0.006,0.704,7.396,17.094,76,11.45,36.05
913.1,0.174,0.456,7.396,17.092,76,11.45,36.34
913.16,0.158,0.642,7.396,17.089,76,11.45,36.63
913.23,-0.088,0.808,7.393,17.087,75,11.45,36.92
913.29,-0.1,0.352,7.393,17.084,75,11.45,37.19
913.35,-0.1,0.704,7.393,17.083,75,11.45,37.45
913.42,-0.113,0.725,7.393,17.081,75,11.45,37.59
913.48,-0.074,0.787,7.393,17.078,75,11.45,37.72
913.55,-0.132,0.414,7.391,17.076,75,11.45,37.92
913.61,0.149,0.829,7.391,17.074,75,11.45,38.14
913.68,-0.175,0.746,7.388,17.071,75,11.45,38.35
913.74,-0.006,0.477,7.388,17.071,75,11.45,38.5
913.81,0.165,0.559,7.387,17.067,75,11.45,38.62
913.87,0.172,0.767,7.386,17.066,75,11.45,38.72
913.94,-0.078,0.684,7.386,17.063,84,11.45,38.76
914.0,-0.09,0.311,7.384,17.061,84,11.45,38.69
914.06,-0.086,0.746,7.383,17.059,84,11.45,38.55
914.13,-0.099,0.642,7.383,17.058,84,11.44,38.3
914.19,-0.06,0.373,7.383,17.054,84,11.45,38.03
914.26,-0.108,0.746,7.383,17.053,84,11.44,37.85
914.32,0.144,0.684,7.382,17.051,84,11.45,37.68
914.39,-0.089,0.663,7.381,17.047,84,11.45,37.53
914.45,0.004,0.331,7.378,17.046,84,11.45,37.34
914.52,0.155,0.746,7.378,17.044,84,11.45,37.17
914.58,0.23,0.684,7.378,17.042,84,11.45,37.0
914.65,-0.044,0.456,7.378,17.041,84,11.45,36.83
914.71,-0.068,0.725,7.377,17.038,83,11.45,36.66
914.77,-0.063,0.663,7.377,17.037,83,11.45,36.51
914.84,-0.075,0.228,7.376,17.036,83,11.45,36.29
914.9,-0.066,0.808,7.376,17.034,83,11.45,36.02
914.97,-0.033,0.767,7.374,17.031,83,11.45,35.84
915.03,-0.093,0.373,7.373,17.029,83,11.45,35.7
915.1,0.176,0.87,7.373,17.027,83,11.45,35.61
915.16,-0.028,0.559,7.373,17.026,83,11.45,35.47
915.23,0.07,0.518,7.371,17.024,83,11.45,35.35
915.29,0.261,0.746,7.371,17.022,83,11.45,35.28
915.35,0.142,0.497,7.371,17.021,83,11.45,35.17
915.42,-0.044,0.559,7.371,17.019,80,11.45,35.02
915.48,-0.04,0.808,7.371,17.017,80,11.45,34.83
915.55,-0.047,0.145,7.368,17.016,80,11.45,34.66
915.61,-0.063,0.767,7.368,17.014,80,11.45,34.36
915.68,-0.053,0.186,7.368,17.012,80,11.45,34.09
915.74,-0.023,0.787,7.368,17.01,80,11.45,33.96
915.81,-0.086,0.186,7.367,17.009,80,11.45,33.92
915.87,0.174,0.932,7.366,17.006,80,11.45,33.86
915.94,-0.024,0.124,7.366,17.006,80,11.45,33.84
916.0,0.07,0.394,7.366,17.004,80,11.45,33.93
916.06,0.251,0.559,7.366,17.001,80,11.45,34.09
916.13,0.121,0.166,7.366,17.001,80,11.45,34.34
916.19,-0.058,0.684,7.366,16.999,77,11.45,34.69
916.26,-0.067,0.373,7.364,16.999,77,11.44,35.03
916.32,-0.078,0.166,7.363,16.996,77,11.45,35.38
916.39,-0.074,0.808,7.363,16.995,77,11.45,35.49
916.45,-0.073,0.145,7.362,16.994,77,11.45,35.61
916.52,-0.131,0.186,7.361,16.991,77,11.44,35.91
916.58,0.091,0.829,7.361,16.989,77,11.45,36.27
916.65,-0.055,0.145,7.358,16.989,77,11.45,36.58
916.71,0.053,0.684,7.358,16.986,77,11.45,36.8
916.77,0.234,0.207,7.358,16.984,77,11.45,36.97
916.84,0.04,0.145,7.356,16.982,77,11.45,37.22
916.9,-0.094,0.767,7.356,16.98,85,11.45,37.53
916.97,-0.09,0.207,7.356,16.979,85,11.45,37.8
917.03,-0.093,0.166,7.354,16.977,85,11.45,37.97
917.1,-0.059,0.808,7.353,16.976,85,11.45,38.06
917.16,-0.121,0.166,7.353,16.975,85,11.45,38.19
917.23,0.164,0.186,7.353,16.972,85,11.45,38.4
917.29,-0.161,0.166,7.353,16.971,85,11.45,38.56
917.35,0.015,0.124,7.352,16.969,85,11.45,38.61
917.42,0.181,0.725,7.351,16.969,85,11.45,38.49
917.48,0.169,0.497,7.351,16.967,85,11.45,38.29
917.55,-0.067,0.622,7.351,16.966,89,11.45,38.05
917.61,-0.073,0.145,7.348,16.966,89,11.44,37.85
917.68,-0.072,0.746,7.348,16.964,89,11.44,37.68
917.74,-0.062,0.145,7.348,16.964,89,11.44,37.41
917.81,-0.071,0.725,7.348,16.964,89,11.45,37.06
917.87,-0.113,0.249,7.347,16.964,89,11.45,36.81
917.94,0.154,0.704,7.346,16.967,89,11.45,36.61
918.0,-0.019,0.186,7.346,16.973,89,11.45,36.42
918.06,0.089,0.207,7.346,16.987,89,11.45,36.19
918.13,0.268,0.249,7.343,17.007,89,11.45,35.93
918.19,0.027,0.166,7.343,17.033,89,11.45,35.73
918.26,-0.071,0.228,7.343,17.072,88,11.45,35.53
918.32,-0.066,0.477,7.343,17.119,88,11.45,35.27
918.39,-0.073,0.58,7.342,17.179,88,11.45,35.02
918.45,-0.042,0.186,7.341,17.251,88,11.45,34.63
918.52,-0.106,0.186,7.341,17.333,88,11.45,34.4
918.58,0.193,0.269,7.341,17.422,88,11.45,34.24
918.65,-0.102,0.725,7.341,17.523,88,11.45,34.12
918.71,0.023,0.331,7.341,17.627,88,11.45,34.03
918.77,0.196,0.166,7.341,17.737,88,11.45,33.91
918.84,0.162,0.124,7.341,17.848,88,11.45,33.81
918.9,-0.07,0.207,7.342,17.956,88,11.45,33.76
918.97,-0.081,0.725,7.343,18.071,88,11.45,33.84
919.03,-0.086,0.124,7.344,18.179,88,11.45,34.08
919.1,-0.054,0.725,7.349,18.276,88,11.45,34.29
919.16,-0.12,0.435,7.354,18.362,88,11.45,34.51
919.23,0.163,0.787,7.359,18.436,88,11.45,34.83
919.29,-0.168,0.207,7.368,18.511,88,11.45,35.2
919.35,-0.007,0.767,7.375,18.57,88,11.45,35.53
919.42,0.158,0.29,7.397,18.655,88,11.45,35.78
