Time,ECG,EMG,foot GSR,hand GSR,HR,marker,RESP
1239.03,-0.03,0.228,6.541,6.967,64,11.11,49.83
1239.1,-0.078,0.427,6.537,6.96,64,11.11,49.71
1239.16,-0.091,0.238,6.534,6.954,64,11.11,49.61
1239.23,0.299,0.272,6.531,6.949,64,11.1,49.53
1239.29,0.016,0.332,6.527,6.943,64,11.1,49.47
1239.35,0.091,0.225,6.523,6.937,64,11.1,49.43
1239.42,0.266,0.171,6.519,6.929,64,11.1,49.37
1239.48,0.17199355458036206,0.238,6.516,6.924,64,11.1,49.35
1239.55,0.031,0.321,6.512,6.919,64,11.1,49.3
1239.61,-0.05,0.225,6.509,6.914,60,11.1,49.27
1239.68,-0.049,0.274,6.507,6.907,60,11.1,49.21
1239.74,-0.053,0.274,6.503,6.902,60,11.1,49.1
1239.81,-0.061,0.277,6.501,6.897,60,11.1,49.04
1239.87,-0.07,0.228,6.497,6.892,60,11.1,49.02
1239.94,-0.065,0.233,6.493,6.886,60,11.1,49.01
1240.0,-0.061,0.347,6.486,6.876,60,11.1,49.01
1240.06,-0.006,0.298,6.487,6.874,60,11.1,49.01
1240.13,-0.067,0.43,6.484,6.87,60,11.1,49.02
1240.19,-0.026,0.321,6.481,6.865,60,11.1,49.03
1240.26,0.237,0.396,6.478,6.86,60,11.1,49.03
1240.32,0.05,0.383,6.474,6.855,60,11.1,49.03
1240.39,0.122,0.225,6.472,6.847,60,11.1,49.02
1240.45,0.314,0.119,6.468,6.842,60,11.1,49.03
1240.52,0.357,0.311,6.463,6.837,60,11.1,49.05
1240.58,-0.014,0.332,6.455,6.829,60,11.1,49.06
1240.65,-0.06,0.23,6.454,6.828,59,11.1,49.06
1240.71,-0.058,0.321,6.453,6.822,59,11.1,49.04
1240.77,-0.076,0.23,6.45,6.817,59,11.11,49.05
1240.84,-0.088,0.363,6.447,6.812,59,11.11,49.19
1240.9,-0.104,0.202,6.445,6.807,59,11.11,49.4
1240.97,-0.105,0.199,6.442,6.803,59,11.11,49.58
1241.03,-0.082,0.197,6.439,6.796,59,11.11,49.77
1241.1,-0.072,0.288,6.436,6.79,59,11.11,49.94
1241.16,-0.122,0.329,6.432,6.787,59,11.11,50.08
1241.23,0.31,0.282,6.426,6.776,59,11.11,50.44
1241.29,-0.102,0.352,6.426,6.777,59,11.11,50.45
1241.35,0.019,0.306,6.422,6.77,59,11.11,50.64
1241.42,0.145,0.274,6.419,6.765,59,11.11,50.78
1241.48,0.348,0.277,6.416,6.76,59,11.11,50.93
1241.55,0.106,0.386,6.414,6.755,59,11.11,51.05
1241.61,-0.094,0.3,6.411,6.75,59,11.12,51.16
1241.68,-0.084,0.202,6.407,6.745,59,11.11,51.24
1241.74,-0.082,0.347,6.405,6.742,59,11.12,51.24
1241.81,-0.088,0.274,6.402,6.738,59,11.12,51.2
1241.87,-0.089,0.228,6.4,6.733,59,11.12,51.14
1241.94,-0.086,0.192,6.397,6.728,59,11.12,51.05
1242.0,-0.033,0.212,6.394,6.723,59,11.12,50.95
1242.06,-0.071,0.233,6.391,6.718,59,11.12,50.82
1242.13,-0.091,0.161,6.389,6.713,59,11.12,50.66
1242.19,0.317,0.272,6.386,6.708,59,11.12,50.51
1242.26,0.015,0.355,6.382,6.703,59,11.12,50.41
1242.32,0.093,0.277,6.38,6.698,59,11.12,50.34
1242.39,0.261,0.119,6.376,6.695,59,11.12,50.23
1242.45,0.15397683755404573,0.225,6.374,6.688,59,11.12,50.12
1242.52,0.014,0.394,6.372,6.685,59,11.12,49.99
1242.58,-0.034,0.391,6.369,6.68,63,11.12,49.9
1242.65,-0.023,0.285,6.365,6.676,63,11.12,49.78
1242.71,-0.029,0.256,6.363,6.671,63,11.12,49.62
1242.77,-0.041,0.259,6.36,6.666,63,11.12,49.52
1242.84,-0.045,0.277,6.351,6.657,63,11.12,49.43
1242.9,-0.046,0.228,6.35,6.657,63,11.12,49.43
1242.97,-0.035,0.329,6.349,6.651,63,11.12,49.38
1243.03,0.009,0.228,6.347,6.647,63,11.13,49.35
1243.1,-0.05,0.233,6.344,6.643,63,11.12,49.35
1243.16,0.158,0.238,6.342,6.638,63,11.12,49.34
1243.23,0.157,0.407,6.339,6.635,63,11.13,49.32
1243.29,0.071,0.228,6.337,6.631,63,11.15,49.33
1243.35,0.174,0.166,6.334,6.627,63,11.15,49.31
1243.42,0.2756868029739777,0.258,6.33,6.624,63,11.15,49.3
1243.48,0.332,0.35,6.328,6.621,63,11.15,49.3
1243.55,0.002,0.35,6.325,6.619,63,11.13,49.29
1243.61,-0.013,0.197,6.323,6.616,60,11.15,49.29
1243.68,-0.006,0.396,6.32,6.615,60,11.13,49.21
1243.74,-0.021,0.274,6.318,6.613,60,11.13,49.12
1243.81,-0.028,0.295,6.315,6.611,60,11.13,49.09
1243.87,-0.032,0.23,6.313,6.609,60,11.13,49.08
1243.94,-0.031,0.166,6.309,6.608,60,11.13,49.08
1244.0,0.0,0.163,6.305,6.608,60,11.13,49.08
1244.06,0.002,0.308,6.303,6.605,60,11.13,49.08
1244.13,-0.048,0.197,6.3,6.605,60,11.13,49.08
1244.19,0.373,0.3,6.298,6.603,60,11.13,49.08
1244.26,-0.049,0.383,6.295,6.601,60,11.13,49.09
1244.32,0.068,0.342,6.293,6.599,60,11.13,49.14
1244.39,0.184,0.168,6.289,6.596,60,11.15,49.28
1244.45,0.1754643950995406,0.23,6.287,6.594,60,11.13,49.46
1244.52,0.149,0.37,6.285,6.591,60,11.13,49.61
1244.58,-0.074,0.43,6.283,6.59,59,11.15,49.78
1244.65,-0.071,0.256,6.28,6.586,59,11.13,49.95
1244.71,-0.074,0.311,6.278,6.584,59,11.13,50.06
1244.77,-0.089,0.228,6.277,6.58,59,11.13,50.23
1244.84,-0.097,0.166,6.274,6.578,59,11.15,50.43
1244.9,-0.096,0.163,6.272,6.574,59,11.13,50.63
1244.97,-0.052,0.355,6.27,6.57,59,11.13,50.82
1245.03,-0.115,0.376,6.267,6.566,59,11.13,50.92
1245.1,-0.071,0.293,6.265,6.561,59,11.13,50.99
1245.16,0.236,0.388,6.262,6.558,59,11.13,51.1
1245.23,-0.016,0.249,6.26,6.554,59,11.13,51.21
1245.29,0.073,0.127,6.257,6.55,59,11.13,51.32
1245.35,0.255,0.122,6.255,6.545,59,11.13,51.38
1245.42,0.286,0.316,6.252,6.541,59,11.13,51.38
1245.48,-0.061,0.383,6.25,6.537,59,11.13,51.32
1245.55,-0.087,0.342,6.247,6.529,64,11.13,51.27
1245.61,-0.082,0.282,6.245,6.527,64,11.13,51.16
1245.68,-0.091,0.119,6.242,6.522,64,11.13,51.03
1245.74,-0.094,0.254,6.24,6.515,64,11.13,50.91
1245.81,-0.089,0.192,6.237,6.509,64,11.13,50.82
1245.87,-0.066,0.158,6.235,6.505,64,11.13,50.72
1245.94,-0.039,0.357,6.232,6.502,64,11.13,50.61
1246.0,-0.095,0.373,6.228,6.496,64,11.13,50.47
1246.06,0.31,0.269,6.226,6.492,64,11.13,50.32
1246.13,-0.055,0.37,6.223,6.487,64,11.13,50.21
1246.19,0.039,0.199,6.22,6.479,64,11.13,50.14
1246.26,0.16,0.251,6.217,6.477,64,11.13,50.06
1246.32,0.19276927912824812,0.122,6.213,6.472,64,11.13,49.99
1246.39,0.205,0.311,6.211,6.467,64,11.13,49.9
1246.45,-0.053,0.394,6.21,6.462,63,11.13,49.82
1246.52,-0.048,0.365,6.207,6.457,63,11.13,49.75
1246.58,-0.046,0.26923528058877644,6.205,6.452,63,11.13,49.6
1246.65,-0.063,0.194,6.202,6.447,63,11.13,49.48
1246.71,-0.067,0.316,6.2,6.442,63,11.13,49.42
1246.77,-0.072,0.116,6.197,6.44,63,11.13,49.38
1246.84,-0.068,0.254,6.195,6.435,63,11.13,49.35
1246.9,-0.014,0.225,6.192,6.43,63,11.13,49.33
1246.97,-0.069,0.274,6.19,6.425,63,11.13,49.3
1247.03,-0.077,0.355,6.188,6.422,63,11.13,49.29
1247.1,0.299,0.326,6.185,6.417,63,11.13,49.3
1247.16,0.021,0.363,6.184,6.412,63,11.13,49.3
1247.23,0.093,0.313,6.181,6.407,63,11.13,49.29
1247.29,0.273,0.166,6.179,6.402,63,11.13,49.28
1247.35,0.16118505986465384,0.334,6.176,6.399,63,11.13,49.27
1247.42,0.004,0.404,6.174,6.395,63,11.13,49.25
1247.48,-0.068,0.251,6.171,6.39,60,11.13,49.26
1247.55,-0.059,0.163,6.169,6.386,60,11.13,49.22
1247.61,-0.068,0.306,6.168,6.382,60,11.13,49.13
1247.68,-0.081,0.251,6.165,6.377,60,11.13,49.09
1247.74,-0.093,0.171,6.163,6.374,60,11.13,49.08
1247.81,-0.095,0.277,6.16,6.37,60,11.13,49.07
1247.87,-0.091,0.295,6.158,6.365,60,11.13,49.07
1247.94,-0.053,0.277,6.155,6.363,60,11.13,49.07
1248.0,-0.089,0.197,6.154,6.358,60,11.13,49.07
1248.06,-0.122,0.254,6.151,6.353,60,11.13,49.07
1248.13,0.269,0.274,6.149,6.35,60,11.13,49.09
1248.19,-0.065,0.383,6.146,6.345,60,11.13,49.18
1248.26,0.014,0.388,6.145,6.342,60,11.13,49.32
1248.32,0.157,0.228,6.143,6.338,57,11.13,49.5
1248.39,0.347,0.163,6.14,6.333,57,11.13,49.69
1248.45,0.02,0.401,6.138,6.329,57,11.13,49.86
1248.52,-0.132,0.355,6.136,6.325,57,11.13,50.04
1248.58,-0.124,0.386,6.134,6.322,57,11.13,50.2
1248.65,-0.129,0.342,6.131,6.318,57,11.13,50.33
1248.71,-0.143,0.363,6.13,6.313,57,11.13,50.48
1248.77,-0.149,0.274,6.128,6.309,57,11.13,50.67
1248.84,-0.153,0.111,6.125,6.305,57,11.13,50.83
1248.9,-0.145,0.332,6.123,6.302,57,11.13,50.99
1248.97,-0.148,0.329,6.12,6.298,57,11.13,51.07
1249.03,-0.16,0.256,6.116,6.293,57,11.13,51.15
1249.1,0.26,0.269,6.115,6.288,57,11.13,51.22
1249.16,-0.079,0.326,6.112,6.287,57,11.13,51.33
1249.23,0.017,0.163,6.108,6.279,57,11.13,51.45
1249.29,0.163,0.122,6.108,6.277,57,11.13,51.46
1249.35,0.336,0.199,6.105,6.273,57,11.13,51.45
1249.42,-0.004,0.373,6.104,6.27,57,11.13,51.42
1249.48,-0.122,0.316,6.103,6.266,57,11.13,51.38
1249.55,-0.111,0.122,6.1,6.261,57,11.13,51.31
1249.61,-0.115,0.344,6.098,6.258,57,11.13,51.2
1249.68,-0.121,0.199,6.096,6.255,57,11.13,51.08
1249.74,-0.122,0.254,6.094,6.251,57,11.13,50.99
1249.81,-0.118,0.119,6.092,6.246,57,11.13,50.89
1249.87,-0.075,0.166,6.089,6.243,57,11.13,50.77
1249.94,-0.099,0.332,6.088,6.238,57,11.13,50.6
1250.0,-0.129,0.295,6.086,6.235,57,11.13,50.43
1250.06,0.291,0.324,6.083,6.231,57,11.13,50.29
1250.13,-0.059,0.334,6.081,6.228,57,11.13,50.19
1250.19,0.036,0.251,6.079,6.223,57,11.13,50.11
1250.26,0.186,0.1921141304347826,6.077,6.22,57,11.13,50.02
1250.32,0.15223522167487685,0.163,6.074,6.216,57,11.13,49.94
1250.39,0.075,0.42,6.072,6.212,57,11.13,49.86
1250.45,-0.084,0.37,6.069,6.208,83,11.13,49.78
1250.52,-0.07,0.251,6.067,6.205,83,11.13,49.71
1250.58,-0.071,0.254,6.066,6.201,83,11.13,49.56
1250.65,-0.083,0.324,6.063,6.196,83,11.13,49.44
1250.71,-0.09,0.197,6.061,6.193,83,11.13,49.4
1250.77,-0.094,0.228,6.058,6.188,83,11.13,49.35
1250.84,-0.093,0.326,6.054,6.186,83,11.13,49.32
1250.9,-0.058,0.293,6.053,6.181,83,11.13,49.29
1250.97,-0.076,0.357,6.051,6.179,83,11.13,49.25
1251.03,-0.118,0.313,6.048,6.174,83,11.13,49.23
1251.1,0.289,0.259,6.046,6.171,83,11.13,49.23
1251.16,-0.068,0.339,6.043,6.166,83,11.13,49.22
1251.23,0.025,0.166,6.041,6.164,83,11.13,49.2
1251.29,0.158,0.122,6.038,6.16,83,11.13,49.19
1251.35,0.367,0.263,6.036,6.156,83,11.13,49.19
1251.42,0.062,0.404,6.034,6.153,83,11.13,49.17
1251.48,-0.125,0.342,6.032,6.149,58,11.13,49.15
1251.55,-0.122,0.342,6.031,6.146,58,11.13,49.15
1251.61,-0.129,0.254,6.028,6.143,58,11.13,49.08
1251.68,-0.159,0.251,6.026,6.141,58,11.13,49.04
1251.74,-0.174,0.199,6.023,6.136,58,11.13,49.12
1251.81,-0.187,0.326,6.022,6.134,58,11.13,49.27
1251.87,-0.197,0.269,6.019,6.131,58,11.13,49.44
1251.94,-0.189,0.298,6.017,6.128,58,11.13,49.61
1252.0,-0.192,0.29,6.016,6.125,58,11.13,49.78
1252.06,-0.226,0.161,6.013,6.123,58,11.13,49.96
1252.13,0.2,0.295,6.012,6.12,58,11.13,50.18
1252.19,-0.214,0.391,6.01,6.118,58,11.13,50.39
1252.26,-0.102,0.37,6.005,6.113,58,11.13,50.74
1252.32,0.017,0.311,6.006,6.114,57,11.13,50.76
1252.39,0.236,0.254,6.004,6.11,57,11.13,50.93
1252.45,0.038,0.363,6.001,6.108,57,11.13,51.09
1252.52,-0.219,0.254,6.0,6.104,57,11.13,51.22
1252.58,-0.217,0.23,5.996,6.101,57,11.13,51.35
1252.65,-0.213,0.246,5.995,6.099,57,11.13,51.42
1252.71,-0.22,0.326,5.992,6.096,57,11.13,51.49
1252.77,-0.219,0.262,5.99,6.092,57,11.13,51.57
1252.84,-0.215,0.163,5.989,6.089,57,11.13,51.61
1252.9,-0.154,0.337,5.986,6.087,57,11.13,51.57
1252.97,-0.205,0.249,5.984,6.082,57,11.13,51.48
1253.03,-0.207,0.311,5.981,6.079,57,11.13,51.36
1253.1,0.2,0.218,5.98,6.076,57,11.13,51.25
1253.16,-0.095,0.256,5.977,6.072,57,11.13,51.18
1253.23,-0.011,0.228,5.976,6.069,57,11.13,51.11
1253.29,0.169,0.24066812609457094,5.974,6.066,63,11.13,51.01
1253.35,0.282,0.274,5.971,6.062,63,11.13,50.86
1253.42,-0.101,0.388,5.97,6.059,63,11.15,50.72
1253.48,-0.158,0.225,5.967,6.057,63,11.13,50.6
1253.55,-0.147,0.298,5.965,6.052,63,11.13,50.45
1253.61,-0.148,0.298,5.962,6.049,63,11.13,50.26
1253.68,-0.16,0.352,5.961,6.044,63,11.15,50.11
1253.74,-0.16,0.174,5.959,6.043,63,11.15,50.01
1253.81,-0.157,0.277,5.956,6.039,63,11.15,49.94
1253.87,-0.138,0.225,5.954,6.037,63,11.15,49.84
1253.94,-0.102,0.321,5.951,6.034,63,11.13,49.77
1254.0,-0.157,0.28,5.95,6.032,63,11.15,49.69
1254.06,0.196,0.181,5.947,6.031,63,11.15,49.62
1254.13,-0.061,0.37,5.946,6.028,63,11.15,49.56
1254.19,-0.022,0.277,5.944,6.026,63,11.15,49.52
1254.26,0.095,0.197,5.941,6.024,63,11.15,49.49
1254.32,0.317,0.189,5.939,6.023,63,11.13,49.44
1254.39,0.199,0.355,5.936,6.021,63,11.13,49.39
1254.45,-0.105,0.295,5.935,6.021,80,11.13,49.35
1254.52,-0.11,0.311,5.932,6.021,80,11.13,49.31
1254.58,-0.102,0.262,5.931,6.021,80,11.15,49.22
1254.65,-0.113,0.251,5.929,6.021,80,11.13,49.11
1254.71,-0.108,0.251,5.926,6.021,80,11.13,49.09
1254.77,-0.108,0.236,5.925,6.023,80,11.15,49.06
1254.84,-0.109,0.274,5.924,6.027,80,11.15,49.03
1254.9,-0.099,0.308,5.921,6.029,80,11.15,49.01
1254.97,-0.051,0.274,5.919,6.034,80,11.15,48.98
1255.03,-0.113,0.269,5.917,6.04,80,11.13,48.97
1255.1,-0.005,0.352,5.915,6.048,80,11.15,48.97
1255.16,0.175,0.35,5.913,6.055,80,11.15,48.98
1255.23,-0.009,0.373,5.912,6.065,80,11.15,48.97
1255.29,0.074,0.199,5.909,6.078,80,11.15,48.96
1255.35,0.269,0.262476821192053,5.907,6.089,80,11.15,48.94
1255.42,0.28,0.334,5.904,6.104,80,11.15,48.91
1255.48,-0.101,0.344,5.903,6.12,80,11.15,48.86
1255.55,-0.146,0.357,5.902,6.138,57,11.15,48.88
1255.61,-0.146,0.295,5.9,6.154,57,11.13,48.96
1255.68,-0.166,0.35,5.899,6.171,57,11.15,49.07
1255.74,-0.187,0.122,5.898,6.186,57,11.15,49.25
1255.81,-0.192,0.166,5.897,6.201,57,11.15,49.44
1255.87,-0.199,0.267,5.897,6.216,57,11.15,49.62
1255.94,-0.167,0.36,5.895,6.229,57,11.15,49.79
1256.0,-0.175,0.342,5.895,6.242,57,11.15,49.92
1256.06,-0.216,0.324,5.897,6.254,57,11.15,50.0
1256.13,0.218,0.274,5.897,6.267,57,11.15,50.11
1256.19,-0.171,0.347,5.898,6.276,57,11.15,50.26
1256.26,-0.062,0.23,5.899,6.286,57,11.15,50.41
1256.32,0.075,0.313,5.9,6.294,60,11.15,50.56
1256.39,0.29,0.241,5.902,6.3,60,11.15,50.74
1256.45,-0.001,0.373,5.903,6.303,60,11.15,50.9
1256.52,-0.187,0.394,5.904,6.309,60,11.15,51.06
1256.58,-0.186,0.308,5.904,6.312,60,11.15,51.23
1256.65,-0.187,0.347,5.907,6.314,60,11.15,51.33
1256.71,-0.19,0.28,5.907,6.314,60,11.16,51.38
1256.77,-0.188,0.194,5.909,6.314,60,11.15,51.43
1256.84,-0.129,0.254,5.909,6.313,60,11.15,51.45
1256.9,-0.187,0.272,5.91,6.309,60,11.15,51.44
1256.97,-0.21,0.383,5.912,6.305,60,11.15,51.39
1257.03,0.224,0.332,5.912,6.3,60,11.15,51.31
1257.1,-0.099,0.23,5.912,6.295,60,11.15,51.28
1257.16,-0.02,0.119,5.912,6.289,60,11.15,51.29
1257.23,0.148,0.127,5.91,6.283,60,11.15,51.31
1257.29,0.273,0.256,5.909,6.274,60,11.17,51.29
1257.35,-0.101,0.313,5.909,6.268,60,11.17,51.24
1257.42,-0.168,0.269,5.91,6.261,60,11.15,51.19
1257.48,-0.156,0.15,5.915,6.253,60,11.16,51.09
1257.55,-0.156,0.43,5.902,6.251,60,11.16,50.74
1257.61,-0.16,0.357,5.878,6.246,60,11.16,50.1
1257.68,-0.154,0.448,5.89,6.245,60,11.16,49.6
1257.74,-0.106,0.181,5.896,6.247,60,11.16,49.4
1257.81,-0.115,0.21,5.901,6.252,60,11.15,49.07
1257.87,-0.166,0.13,5.902,6.262,60,11.15,48.35
1257.94,0.262,0.223,5.947,6.273,60,11.15,47.74
1258.0,-0.095,0.347,5.946,6.285,60,11.15,47.91
1258.06,0.013,0.262,5.936,6.302,60,11.15,48.42
1258.13,0.155,0.057,5.918,6.322,60,11.15,48.92
1258.19,0.367,0.233,5.905,6.342,60,11.16,49.27
1258.26,0.071,0.37,5.893,6.365,60,11.17,49.44
1258.32,-0.113,0.368,5.889,6.386,65,11.17,49.58
1258.39,-0.097,0.466,5.889,6.41,65,11.17,49.51
1258.45,-0.091,0.435,5.89,6.432,65,11.16,49.3
1258.52,-0.11,0.407,5.885,6.457,65,11.16,49.23
1258.58,-0.125,0.238,5.884,6.482,65,11.15,49.31
1258.65,-0.092,0.236,5.884,6.504,65,11.15,49.2
1258.71,-0.103,0.284,5.887,6.527,65,11.13,49.0
1258.77,-0.193,0.332,5.889,6.549,65,11.15,48.76
1258.84,0.211,0.29,5.889,6.576,65,11.13,48.68
1258.9,-0.197,0.329,5.89,6.606,65,11.13,48.75
1258.97,-0.106,0.212,5.893,6.645,65,11.13,48.98
1259.03,0.013,0.394,5.894,6.689,66,11.13,49.31
1259.1,0.201,0.334,5.894,6.744,66,11.13,49.7
1259.16,-0.081,0.18220000000000003,5.895,6.809,66,11.15,50.01
1259.23,-0.254,0.07,5.899,6.885,66,11.15,50.44
1259.29,-0.235,0.127,5.903,6.973,66,11.13,50.58
1259.35,-0.223,0.176,5.908,7.069,66,11.12,50.79
1259.42,-0.209,0.3,5.914,7.175,66,11.13,51.24
1259.48,-0.169,0.376,5.925,7.295,66,11.12,51.75
1259.55,-0.252,0.326,5.937,7.401,66,11.11,52.04
1259.61,0.016,0.313,5.952,7.525,66,11.12,52.13
1259.68,-0.064,0.337,5.971,7.627,66,11.13,52.75
1259.74,-0.116,0.352,5.995,7.724,66,11.13,53.63
1259.81,-0.008,0.256,6.022,7.834,66,11.12,54.32
1259.87,0.203,0.122,6.049,7.924,75,11.13,54.8
1259.94,0.096,0.414,6.079,8.02,75,11.13,54.718333333333334
1260.0,-0.164,0.35,6.114,8.146,75,11.12,54.63666666666666
1260.06,-0.153,0.344,6.153,8.263,75,11.1,54.555
1260.13,-0.139,0.114,6.192,8.362,75,11.12,54.473333333333336
1260.19,-0.153,0.1408789282836422,6.235,8.443,75,11.15,54.391666666666666
1260.26,-0.133,0.212,6.281,8.515,75,11.11,54.31
1260.32,-0.071,0.461,6.322,8.579,75,11.1,54.23
1260.39,-0.139,0.407,6.365,8.641,75,11.11,54.11
1260.45,0.1,0.212,6.406,8.7,75,11.12,53.72
1260.52,0.046,0.316,6.446,8.745,75,11.11,52.82
1260.58,-0.002,0.3,6.482,8.789,75,11.12,51.96
1260.65,0.109,0.218,6.517,8.827,75,11.15,52.28
1260.71,0.334,0.43,6.559,8.861,75,11.12,52.72
1260.77,0.271,0.37,6.599,8.882,75,11.1,52.39
1260.84,-0.024,0.274,6.631,8.902,75,11.12,51.98
1260.9,-0.056,0.298,6.668,8.915,71,11.15,51.76
1260.97,-0.059,0.401,6.699,8.926,71,11.11,51.34
1261.03,-0.067,0.414,6.728,8.941,71,11.11,51.29
1261.1,-0.052,0.321,6.753,8.957,71,11.13,51.27
1261.16,0.007,0.308,6.78,8.979,71,11.15,51.49
1261.23,-0.091,0.373,6.803,9.008,71,11.13,52.48
1261.29,0.133,0.352,6.831,9.067,71,11.12,52.99
1261.35,0.127,0.334,6.833,9.074,71,11.15,53.0
1261.42,0.05,0.272,6.842,9.103,71,11.15,52.68
1261.48,0.166,0.368,6.857,9.136,71,11.13,52.65
1261.55,0.284,0.35,6.871,9.173,71,11.13,52.35
1261.61,0.235,0.334,6.877,9.189,71,11.15,51.82
1261.68,0.002,0.241,6.877,9.214,71,11.15,51.45
1261.74,-0.009,0.293,6.88,9.237,71,11.13,51.65
1261.81,-0.004,0.36,6.887,9.232,71,11.11,51.36
1261.87,-0.01,0.487,6.884,9.25,71,11.11,51.74
1261.94,-0.006,0.457182156133829,6.882,9.256,71,11.15,51.79
1262.0,0.058,0.383,6.884,9.301,71,11.15,51.8
1262.06,-0.039,0.179,6.877,9.214,71,11.11,51.32
1262.13,0.014,0.176,6.868,9.184,71,11.1,51.21
1262.19,0.35,0.313,6.86,9.187,71,11.13,51.29
1262.26,0.086,0.163,6.853,9.164,71,11.15,51.41
1262.32,0.173,0.119,6.837,9.138,71,11.12,52.22
1262.39,0.359,0.202,6.825,9.113,71,11.11,53.04
1262.45,0.2193243243243243,0.158,6.812,9.09,71,11.13,53.54
1262.52,0.055,0.35,6.8,9.067,71,11.16,53.9
1262.58,0.023,0.29,6.785,9.041,71,11.15,54.07
1262.65,0.024,0.329,6.771,9.02,71,11.13,53.95
1262.71,0.016,0.28,6.759,8.999,71,11.15,53.57
1262.77,0.017,0.137,6.743,8.983,71,11.16,53.45
1262.84,0.074,0.293,6.725,8.965,71,11.13,53.4
1262.9,-0.006,0.313,6.71,8.963,71,11.12,53.51
1262.97,-0.02,0.205,6.693,8.978,70,11.13,53.31
1263.03,0.356,0.256,6.673,9.007,70,11.15,52.54
1263.1,0.063,0.244,6.656,9.051,70,11.13,51.61
1263.16,0.129,0.161,6.64,9.101,70,11.11,51.52
1263.23,0.299,0.246,6.625,9.159,70,11.12,52.86
1263.29,0.19686559139784945,0.383,6.612,9.223,70,11.15,54.4
1263.35,0.057,0.293,6.601,9.287,70,11.15,54.565
1263.42,-0.001,0.347,6.592,9.358,70,11.12,54.73
1263.48,0.004,0.329,6.589,9.426,54,11.12,54.39
1263.55,-0.008,0.254,6.589,9.5,54,11.15,53.7
1263.61,-0.013,0.06,6.595,9.577,54,11.15,53.38
1263.68,-0.007,0.326,6.606,9.634,54,11.15,53.01
1263.74,0.048,0.288,6.623,9.693,54,11.12,52.69
1263.81,-0.043,0.344,6.64,9.747,54,11.12,52.79
1263.87,0.099,0.244,6.662,9.795,54,11.13,53.0
1263.94,0.213,0.339,6.692,9.858,54,11.15,52.94
1264.0,0.08,0.368,6.723,9.905,54,11.13,52.96
1264.06,0.188,0.394,6.755,9.939,54,11.12,53.31
1264.13,0.16972847948511666,0.376,6.79,9.982,54,11.16,53.74
1264.19,0.125,0.342,6.826,10.01,54,11.15,53.83
1264.26,0.009,0.342,6.866,10.039,54,11.13,53.44
1264.32,0.016,0.363,6.9,10.063,54,11.13,53.16
1264.39,0.013,0.352,6.931,10.071,54,11.12,52.96
1264.45,-0.007,0.233,6.963,10.079,54,11.16,52.63
1264.52,-0.022,0.262,7.019,10.091,54,11.16,50.39
1264.58,-0.009,0.352,7.023,10.091,54,11.13,50.27
1264.65,-0.003,0.376,7.039,10.089,54,11.13,50.31
1264.71,-0.104,0.142,7.062,10.076,54,11.15,51.46
1264.77,0.298,0.22,7.085,10.062,54,11.15,51.71
1264.84,-0.077,0.337,7.105,10.032,54,11.13,50.97
1264.9,0.01,0.306,7.119,9.999,54,11.16,51.14
1264.97,0.121,0.373,7.133,9.955,54,11.16,53.26
1265.03,0.34,0.342,7.152,9.91,54,11.13,54.78
1265.1,0.165,0.282,7.164,9.877,54,11.12,54.75125
1265.16,-0.083,0.435,7.173,9.841,67,11.12,54.7225
1265.23,-0.081,0.262,7.177,9.811,67,11.15,54.69375
1265.29,-0.065,0.238,7.18,9.782,67,11.16,54.665
1265.35,-0.031,0.35,7.183,9.754,67,11.13,54.63625
1265.42,-0.01,0.251,7.184,9.73,67,11.13,54.6075
1265.48,-0.074,0.352,7.186,9.72,67,11.15,54.57875
1265.55,0.38,0.342,7.194,9.715,67,11.16,54.55
1265.61,-0.046,0.318,7.193,9.701,67,11.13,54.31
1265.68,0.073,0.414,7.193,9.689,67,11.13,54.05
1265.74,0.206,0.316,7.194,9.684,67,11.16,53.58
1265.81,0.17685009837678306,0.355,7.186,9.675,67,11.16,53.34
1265.87,0.105,0.054,7.178,9.666,67,11.13,53.17
1265.94,-0.086,0.352,7.171,9.651,78,11.12,52.89
1266.0,-0.053,0.352,7.16,9.635,78,11.15,52.85
1266.06,-0.043,0.207,7.151,9.613,78,11.16,53.47
1266.13,-0.009,0.065,7.143,9.599,78,11.15,54.47
1266.19,-0.067,0.344,7.138,9.587,78,11.16,54.69
1266.26,-0.086,0.373,7.132,9.568,78,11.16,54.72666666666667
1266.32,0.323,0.311,7.126,9.547,78,11.16,54.76333333333333
1266.39,0.027,0.394,7.122,9.52,78,11.16,54.8
1266.45,0.124,0.383,7.118,9.491,78,11.15,54.31
1266.52,0.331,0.376,7.109,9.461,78,11.13,53.96
1266.58,0.2003192130959219,0.318,7.099,9.428,78,11.13,53.64
1266.65,0.042,0.394,7.092,9.393,78,11.15,53.26
1266.71,0.005,0.29,7.082,9.354,80,11.15,53.06
1266.77,0.016,0.318,7.072,9.313,80,11.15,53.09
1266.84,-0.013,0.391,7.062,9.272,80,11.15,52.95
1266.9,-0.014,0.342,7.052,9.229,80,11.15,52.66
1266.97,0.071,0.285,7.04,9.185,80,11.16,52.53
1267.03,-0.027,0.29,7.029,9.141,80,11.16,52.39
1267.1,-0.036,0.259,7.016,9.097,80,11.15,51.98
1267.16,0.319,0.238,7.004,9.048,80,11.15,51.75
