Time,ECG,EMG,foot GSR,hand GSR,HR,marker,RESP
1552.19,0.011,0.228,7.521,5.356,83,11.05,37.72
1552.26,0.092,0.207,7.516,5.352,83,11.05,37.67
1552.32,0.061,0.249,7.507,5.348,83,11.05,37.92
1552.39,-0.106,0.249,7.499,5.347,83,11.05,38.09
1552.45,-0.105,0.207,7.492,5.343,83,11.05,38.02
1552.52,-0.102,0.207,7.486,5.341,83,11.04,37.89
1552.58,-0.086,0.249,7.479,5.337,83,11.04,38.11
1552.65,-0.147,0.207,7.471,5.336,83,11.04,38.33
1552.71,0.124,0.642,7.464,5.332,83,11.04,38.43
1552.77,-0.132,0.539,7.456,5.328,83,11.05,38.4
1552.84,-0.128,0.249,7.45,5.325,83,11.05,38.31
1552.9,-0.063,0.249,7.44,5.323,85,11.05,38.28
1552.97,0.062,0.249,7.431,5.322,85,11.05,37.95
1553.03,0.013,0.228,7.423,5.321,85,11.05,37.79
1553.1,-0.099,0.269,7.417,5.318,85,11.05,37.83
1553.16,-0.075,0.352,7.412,5.316,85,11.05,37.67
1553.23,-0.077,0.311,7.405,5.315,85,11.05,37.76
1553.29,-0.086,0.331,7.401,5.315,85,11.05,37.89
1553.35,-0.132,0.331,7.395,5.312,85,11.05,37.97
1553.42,-0.139,0.477,7.388,5.311,85,11.05,38.01
1553.48,0.163,0.808,7.384,5.31,85,11.05,37.68
1553.55,-0.091,0.311,7.379,5.31,85,11.05,37.2
1553.61,-0.05,0.311,7.374,5.31,85,11.05,37.25
1553.68,0.038,0.311,7.369,5.307,81,11.05,37.09
1553.74,0.104,0.29,7.366,5.307,81,11.05,37.11
1553.81,-0.083,0.331,7.364,5.307,81,11.05,37.38
1553.87,-0.097,0.29,7.359,5.307,81,11.05,37.44
1553.94,-0.086,0.331,7.354,5.307,81,11.05,37.55
1554.0,-0.108,0.29,7.351,5.307,81,11.05,37.31
1554.06,-0.092,0.331,7.351,5.305,81,11.05,37.11
1554.13,-0.141,0.29,7.352,5.305,81,11.05,37.29
1554.19,0.149,0.642,7.359,5.303,81,11.05,37.14
1554.26,-0.1,0.497,7.365,5.303,81,11.05,37.13
1554.32,-0.096,0.269,7.374,5.301,81,11.05,37.17
1554.39,-0.053,0.249,7.379,5.3,80,11.05,37.02
1554.45,0.065,0.29,7.383,5.298,80,11.05,36.93
1554.52,-0.02,0.249,7.387,5.295,80,11.05,36.83
1554.58,-0.119,0.249,7.389,5.295,80,11.05,36.75
1554.65,-0.094,0.249,7.391,5.291,80,11.05,36.64
1554.71,-0.098,0.228,7.388,5.29,80,11.04,36.42
1554.77,-0.073,0.29,7.387,5.288,80,11.05,36.45
1554.84,-0.143,0.269,7.386,5.285,80,11.05,36.55
1554.9,0.038,0.601,7.383,5.283,80,11.05,36.46
1554.97,-0.012,0.58,7.383,5.279,80,11.05,36.48
1555.03,-0.099,0.207,7.379,5.276,80,11.05,36.62
1555.1,-0.064,0.269,7.377,5.273,83,11.05,36.6
1555.16,0.052,0.228,7.374,5.27,83,11.05,36.82
1555.23,0.013,0.29,7.369,5.268,83,11.05,37.25
1555.29,-0.127,0.249,7.366,5.265,83,11.05,37.53
1555.35,-0.115,0.249,7.363,5.261,83,11.05,37.85
1555.42,-0.092,0.249,7.361,5.26,83,11.05,37.72
1555.48,-0.089,0.249,7.357,5.258,83,11.05,37.64
1555.55,-0.14,0.228,7.352,5.258,83,11.05,37.92
1555.61,0.148,0.684,7.349,5.258,83,11.05,37.74
1555.68,-0.113,0.518,7.346,5.261,83,11.04,37.84
1555.74,-0.088,0.269,7.344,5.265,83,11.05,38.19
1555.81,-0.039,0.269,7.341,5.271,85,11.05,38.46
1555.87,0.071,0.228,7.341,5.28,85,11.05,38.18
1555.94,-0.015,0.29,7.341,5.291,85,11.05,38.06
1556.0,-0.103,0.228,7.341,5.306,85,11.05,38.45
1556.06,-0.078,0.249,7.344,5.321,85,11.05,38.18
1556.13,-0.053,0.269,7.353,5.34,85,11.06,38.24
1556.19,-0.08,0.228,7.367,5.36,85,11.05,38.25
1556.26,-0.121,0.249,7.387,5.383,85,11.05,38.32
1556.32,0.181,0.808,7.41,5.411,85,11.06,38.42
1556.39,-0.09,0.29,7.441,5.441,85,11.05,38.6
1556.45,-0.063,0.249,7.476,5.47,85,11.05,38.5
1556.52,0.004,0.228,7.517,5.502,87,11.05,38.24
1556.58,0.084,0.311,7.561,5.537,87,11.05,38.25
1556.65,-0.077,0.228,7.609,5.568,87,11.06,38.03
1556.71,-0.107,0.228,7.66,5.598,87,11.06,38.0
1556.77,-0.083,0.249,7.715,5.627,87,11.05,37.84
1556.84,-0.068,0.29,7.772,5.654,87,11.05,37.39
1556.9,-0.07,0.249,7.829,5.679,87,11.05,37.46
1556.97,-0.121,0.207,7.888,5.7,87,11.06,37.69
1557.03,0.182,0.746,7.948,5.721,87,11.06,37.91
1557.1,-0.078,0.331,8.007,5.746,87,11.06,38.03
1557.16,0.008,0.352,8.061,5.777,87,11.05,37.7
1557.23,0.044,0.311,8.115,5.807,87,11.05,37.58
1557.29,0.138,0.249,8.168,5.833,82,11.05,37.75
1557.35,0.026,0.269,8.219,5.858,82,11.05,37.77
1557.42,-0.059,0.269,8.268,5.883,82,11.05,37.83
1557.48,-0.061,0.29,8.361,5.936,82,11.05,37.78
1557.55,-0.072,0.269,8.366,5.94,82,11.05,37.78
1557.61,-0.055,0.269,8.417,5.971,82,11.05,37.56
1557.68,-0.083,0.29,8.475,6.001,82,11.05,37.34
1557.74,0.153,0.684,8.532,6.028,82,11.05,37.26
1557.81,0.163,0.704,8.589,6.055,82,11.05,37.16
1557.87,-0.093,0.311,8.648,6.085,82,11.05,36.9
1557.94,-0.067,0.207,8.707,6.118,87,11.05,36.75
1558.0,-0.004,0.249,8.765,6.159,87,11.05,36.78
1558.06,0.086,0.249,8.884,6.256,87,11.05,36.52
1558.13,-0.079,0.249,8.893,6.261,87,11.05,36.52
1558.19,-0.12,0.207,8.95,6.318,87,11.05,36.59
1558.26,-0.106,0.249,9.016,6.376,87,11.06,36.69
1558.32,-0.102,0.249,9.083,6.434,87,11.05,36.51
1558.39,-0.073,0.269,9.157,6.499,87,11.05,36.29
1558.45,-0.094,0.228,9.233,6.569,87,11.05,36.31
1558.52,-0.121,0.331,9.31,6.641,87,11.05,36.64
1558.58,0.188,0.725,9.391,6.721,87,11.05,36.83
1558.65,-0.086,0.331,9.486,6.808,87,11.05,36.91
1558.71,-0.056,0.269,9.582,6.892,87,11.05,36.92
1558.77,0.016,0.249,9.685,6.975,71,11.05,37.04
1558.84,0.104,0.228,9.799,7.063,71,11.05,37.34
1558.9,-0.066,0.249,9.928,7.157,71,11.06,37.42
1558.97,-0.097,0.249,10.062,7.24,71,11.06,37.44
1559.03,-0.081,0.269,10.199,7.326,71,11.06,37.57
1559.1,-0.079,0.207,10.331,7.408,71,11.05,37.7
1559.16,-0.053,0.249,10.449,7.479,71,11.06,37.65
1559.23,-0.111,0.228,10.569,7.525,71,11.06,38.05
1559.29,0.18,0.684,10.69,7.568,71,11.06,38.39
1559.35,-0.098,0.394,10.801,7.61,71,11.05,38.34
1559.42,-0.069,0.249,10.895,7.653,71,11.06,38.18
1559.48,-0.021,0.207,10.983,7.686,81,11.05,38.38
1559.55,0.083,0.228,11.062,7.715,81,11.06,38.55
1559.61,-0.019,0.207,11.146,7.741,81,11.06,38.44
1559.68,-0.108,0.207,11.211,7.773,81,11.05,38.45
1559.74,-0.093,0.228,11.272,7.805,81,11.05,38.51
1559.81,-0.104,0.228,11.326,7.823,81,11.06,38.59
1559.87,-0.072,0.249,11.358,7.826,81,11.05,38.44
1559.94,-0.134,0.228,11.382,7.826,81,11.06,38.45
1560.0,0.024,0.601,11.41,7.83,81,11.05,38.47
1560.06,0.007,0.58,11.425,7.839,81,11.05,38.35
1560.13,-0.117,0.228,11.444,7.833,81,11.06,38.12
1560.19,-0.069,0.249,11.454,7.819,82,11.05,38.02
1560.26,0.028,0.207,11.451,7.804,82,11.05,37.75
1560.32,-0.005,0.249,11.45,7.789,82,11.05,37.46
1560.39,-0.141,0.228,11.445,7.778,82,11.05,37.55
1560.45,-0.122,0.207,11.431,7.758,82,11.05,37.44
1560.52,-0.115,0.207,11.415,7.732,82,11.06,37.06
1560.58,-0.103,0.269,11.389,7.707,82,11.06,36.95
1560.65,-0.129,0.228,11.352,7.679,82,11.06,37.09
1560.71,-0.156,0.311,11.314,7.649,82,11.05,37.17
1560.77,0.166,0.808,11.273,7.619,82,11.05,36.87
1560.84,-0.115,0.331,11.227,7.588,82,11.06,36.73
1560.9,-0.098,0.269,11.179,7.559,82,11.06,36.86
1560.97,-0.026,0.269,11.133,7.537,81,11.06,36.86
1561.03,0.054,0.228,11.088,7.51,81,11.06,36.58
1561.1,-0.112,0.228,11.044,7.479,81,11.06,36.53
1561.16,-0.146,0.207,10.997,7.444,81,11.06,36.58
1561.23,-0.128,0.207,10.947,7.413,81,11.06,36.42
1561.29,-0.129,0.249,10.899,7.38,81,11.06,36.06
1561.35,-0.091,0.228,10.848,7.35,81,11.06,35.95
1561.42,-0.125,0.249,10.796,7.318,81,11.06,36.02
1561.48,0.15,0.622,10.744,7.288,81,11.06,36.12
1561.55,-0.048,0.601,10.697,7.261,81,11.06,36.31
1561.61,-0.061,0.249,10.648,7.235,81,11.06,36.55
1561.68,-0.007,0.207,10.6,7.208,80,11.06,36.73
1561.74,0.099,0.249,10.558,7.183,80,11.06,36.92
1561.81,0.036,0.269,10.514,7.157,80,11.06,37.26
1561.87,-0.029,0.311,10.472,7.137,80,11.06,37.6
1561.94,-0.006,0.352,10.428,7.12,80,11.06,37.53
1562.0,0.048,0.269,10.386,7.101,80,11.06,37.38
1562.06,0.126,0.228,10.345,7.082,80,11.06,37.6
1562.13,0.094,0.207,10.306,7.065,80,11.06,37.82
1562.19,0.10011111111111111,0.725,10.254,7.03,80,11.06,37.84
1562.26,0.114,0.497,10.253,7.027,80,11.06,37.83
1562.32,0.142,0.373,10.277,7.011,80,11.06,37.69
1562.39,0.193,0.249,10.326,6.994,80,11.06,37.56
1562.45,0.19139719626168225,0.207,10.362,6.976,80,11.06,37.53
1562.52,0.186,0.414,10.347,6.962,80,11.06,37.71
1562.58,0.07,0.29,10.299,6.947,80,11.06,37.74
1562.65,0.076,0.249,10.232,6.933,80,11.06,37.59
1562.71,0.075,0.207,10.182,6.919,80,11.06,37.44
1562.77,0.065,0.269,10.184,6.904,80,11.06,37.58
1562.84,-0.003,0.29,10.183,6.892,80,11.06,37.61
1562.9,-0.005321109123434705,0.829,10.181,6.878,80,11.06,37.43
1562.97,-0.006,0.477,10.176,6.866,84,11.06,37.26
1563.03,0.047,0.29,10.166,6.853,84,11.06,37.16
1563.1,0.103,0.228,10.155,6.84,84,11.06,37.22
1563.16,0.188,0.394,10.141,6.827,84,11.06,37.23
1563.23,0.072,0.269,10.126,6.816,84,11.06,37.11
1563.29,0.008,0.331,10.115,6.808,84,11.06,37.13
1563.35,0.022,0.29,10.101,6.8,84,11.07,37.07
1563.42,0.006,0.331,10.08,6.794,84,11.06,37.4
1563.48,0.005,0.311,10.068,6.789,84,11.07,37.36
1563.55,-0.048,0.269,10.058,6.793,84,11.07,36.93
1563.61,0.25,0.663,10.052,6.8,84,11.06,37.05
1563.68,-0.043,0.601,10.047,6.812,84,11.06,36.98
1563.74,-0.017,0.29,10.043,6.832,84,11.06,37.11
1563.81,0.06,0.29,10.049,6.858,84,11.06,37.05
1563.87,0.173,0.249,10.063,6.896,84,11.06,36.81
1563.94,0.089,0.331,10.08,6.94,84,11.07,36.82
1564.0,-0.003,0.331,10.104,6.998,84,11.07,37.08
1564.06,0.014,0.414,10.13,7.061,84,11.06,36.89
1564.13,0.02,0.311,10.174,7.135,84,11.06,36.62
1564.19,0.047,0.311,10.232,7.219,84,11.06,36.83
1564.26,-0.015,0.311,10.313,7.314,84,11.07,36.85
1564.32,0.045,0.394,10.406,7.409,84,11.06,36.69
1564.39,0.208,0.725,10.515,7.5,84,11.06,36.72
1564.45,-0.027,0.373,10.636,7.593,84,11.07,36.4
1564.52,0.001,0.269,10.762,7.685,84,11.07,36.23
1564.58,0.081,0.269,10.904,7.762,81,11.06,36.39
1564.65,0.088,0.311,11.05,7.837,81,11.06,36.63
1564.71,-0.063,0.249,11.199,7.91,81,11.07,36.82
1564.77,-0.065,0.331,11.343,7.971,81,11.07,36.92
1564.84,-0.052,0.352,11.477,8.029,81,11.07,36.87
1564.9,-0.055,0.269,11.596,8.078,81,11.07,36.89
1564.97,-0.051,0.414,11.705,8.114,81,11.06,37.09
1565.03,-0.121,0.394,11.804,8.14,81,11.07,37.31
1565.1,0.149,0.725,11.889,8.162,81,11.07,37.45
1565.16,-0.16,0.414,11.962,8.176,81,11.07,37.63
1565.23,-0.144,0.249,12.029,8.186,81,11.07,37.65
1565.29,-0.102,0.352,12.084,8.192,80,11.07,37.65
1565.35,-0.016,0.249,12.131,8.196,80,11.07,37.67
1565.42,-0.135,0.269,12.175,8.202,80,11.07,37.74
1565.48,-0.217,0.373,12.204,8.212,80,11.07,37.87
1565.55,-0.196,0.29,12.224,8.21,80,11.07,37.97
1565.61,-0.197,0.29,12.235,8.2,80,11.07,38.19
1565.68,-0.166,0.249,12.247,8.188,80,11.07,38.39
1565.74,-0.221,0.497,12.252,8.177,80,11.07,38.53
1565.81,-0.025,0.642,12.249,8.165,80,11.07,38.43
1565.87,-0.08,0.518,12.243,8.146,80,11.07,38.25
1565.94,-0.149,0.352,12.233,8.124,80,11.07,38.18
1566.0,-0.092,0.373,12.216,8.1,82,11.07,38.1
1566.06,0.008,0.29,12.194,8.074,82,11.07,37.98
1566.13,-0.024,0.311,12.174,8.044,82,11.06,37.98
1566.19,-0.142,0.373,12.15,8.018,82,11.07,37.92
1566.26,-0.12,0.269,12.123,7.996,82,11.07,37.75
1566.32,-0.105,0.477,12.091,7.973,82,11.07,37.62
1566.39,-0.101,0.373,12.058,7.946,82,11.07,37.56
1566.45,-0.059,0.477,12.023,7.917,82,11.07,37.5
1566.52,-0.121,0.331,11.987,7.887,82,11.07,37.43
1566.58,0.144,0.642,11.95,7.859,82,11.06,37.4
1566.65,-0.087,0.559,11.912,7.832,82,11.06,37.39
1566.71,-0.091,0.331,11.874,7.805,82,11.07,37.34
1566.77,-0.04,0.228,11.832,7.781,78,11.07,37.25
1566.84,0.085,0.311,11.789,7.753,78,11.07,37.29
1566.9,0.035,0.331,11.746,7.725,78,11.07,37.17
1566.97,-0.056,0.269,11.702,7.698,78,11.07,37.0
1567.03,-0.033,0.331,11.658,7.671,78,11.06,36.84
1567.1,-0.043,0.311,11.613,7.645,78,11.07,36.76
1567.16,-0.075,0.269,11.564,7.62,78,11.07,36.71
1567.23,-0.053,0.311,11.514,7.594,78,11.07,36.73
1567.29,-0.113,0.29,11.462,7.571,78,11.07,36.58
1567.35,0.162,0.622,11.41,7.546,78,11.07,36.21
1567.42,-0.068,0.559,11.362,7.523,78,11.07,36.07
1567.48,-0.079,0.249,11.319,7.503,78,11.06,35.93
1567.55,-0.036,0.311,11.279,7.483,77,11.06,35.81
1567.61,0.071,0.435,11.236,7.46,77,11.06,35.75
1567.68,-0.004,0.331,11.197,7.443,77,11.06,35.79
1567.74,-0.109,0.414,11.157,7.423,77,11.07,35.83
1567.81,-0.076,0.373,11.118,7.404,77,11.07,35.75
1567.87,-0.065,0.373,11.081,7.387,77,11.07,35.4
1567.94,-0.056,0.435,11.042,7.372,77,11.06,35.41
1568.0,-0.02,0.518,11.009,7.353,77,11.06,35.32
1568.06,-0.09,0.394,10.974,7.336,77,11.07,34.98
1568.13,0.197,0.808,10.94,7.316,77,11.06,34.93
1568.19,-0.067,0.58,10.91,7.299,77,11.07,35.03
1568.26,-0.06,0.394,10.882,7.282,77,11.07,35.11
1568.32,-0.009,0.394,10.858,7.268,78,11.07,35.24
1568.39,0.107,0.311,10.835,7.256,78,11.07,35.07
1568.45,0.052,0.331,10.81,7.242,78,11.07,34.87
1568.52,-0.041,0.394,10.79,7.229,78,11.07,34.72
1568.58,-0.036,0.394,10.772,7.215,78,11.07,34.56
1568.65,-0.03,0.331,10.755,7.2,78,11.07,34.49
1568.71,-0.026,0.352,10.739,7.188,78,11.06,34.62
1568.77,-0.012,0.29,10.723,7.173,78,11.07,34.6
1568.84,-0.06,0.352,10.702,7.16,78,11.07,34.89
1568.9,0.24,0.767,10.684,7.149,78,11.07,35.04
1568.97,-0.031,0.394,10.667,7.142,78,11.06,34.72
1569.03,-0.003,0.352,10.653,7.133,78,11.06,34.73
1569.1,0.017,0.331,10.639,7.124,78,11.07,34.87
1569.16,0.094,0.331,10.629,7.117,78,11.07,34.95
1569.23,-0.041,0.352,10.617,7.111,78,11.07,34.81
1569.29,-0.086,0.311,10.602,7.103,78,11.07,34.71
1569.35,-0.051,0.373,10.589,7.098,78,11.07,34.53
1569.42,-0.06,0.331,10.572,7.091,78,11.07,34.74
1569.48,-0.015,0.331,10.559,7.082,78,11.06,34.69
1569.55,-0.069,0.249,10.549,7.074,78,11.06,34.76
1569.61,-0.074,0.456,10.537,7.066,78,11.07,35.11
1569.68,0.155,0.767,10.527,7.057,78,11.07,35.7
1569.74,-0.079,0.269,10.517,7.047,78,11.07,35.97
1569.81,-0.049,0.249,10.504,7.04,78,11.07,35.82
1569.87,0.042,0.311,10.49,7.032,80,11.07,35.88
1569.94,0.084,0.269,10.479,7.024,80,11.07,36.1
1570.0,-0.071,0.456,10.468,7.015,80,11.07,36.21
1570.06,-0.059,0.269,10.457,7.007,80,11.07,36.3
1570.13,-0.049,0.29,10.444,6.997,80,11.07,36.3
1570.19,-0.024,0.249,10.43,6.99,80,11.07,36.42
1570.26,-0.09,0.269,10.417,6.982,80,11.07,36.68
1570.32,0.119,0.601,10.406,6.975,80,11.07,37.03
1570.39,-0.022,0.539,10.391,6.964,80,11.07,37.11
1570.45,-0.062,0.228,10.374,6.947,80,11.07,37.17
1570.52,-0.017,0.249,10.352,6.935,86,11.07,37.02
1570.58,0.084,0.249,10.328,6.928,86,11.07,36.87
1570.65,0.044,0.249,10.308,6.922,86,11.07,36.81
1570.71,-0.056,0.269,10.289,6.921,86,11.07,36.74
1570.77,-0.036,0.29,10.27,6.917,86,11.07,36.64
1570.84,-0.02,0.311,10.258,6.913,86,11.07,36.67
1570.9,-0.055,0.269,10.244,6.907,86,11.07,36.76
1570.97,-0.106,0.373,10.231,6.899,86,11.07,36.78
1571.03,0.183,0.787,10.219,6.894,86,11.07,36.81
1571.1,-0.083,0.311,10.207,6.89,86,11.07,36.87
1571.16,-0.062,0.29,10.196,6.886,86,11.07,36.9
1571.23,0.079,0.269,10.184,6.881,87,11.07,36.63
1571.29,0.095,0.414,10.174,6.877,87,11.07,36.27
1571.35,-0.032,0.29,10.162,6.872,87,11.07,36.11
1571.42,-0.071,0.29,10.151,6.867,87,11.07,36.29
1571.48,-0.048,0.331,10.139,6.862,87,11.09,36.55
1571.55,-0.036,0.29,10.116,6.851,87,11.09,36.54
1571.61,-0.08,0.352,10.116,6.85,87,11.07,36.55
1571.68,-0.112,0.414,10.106,6.842,87,11.07,36.59
1571.74,0.184,0.829,10.097,6.837,87,11.07,36.45
1571.81,-0.085,0.331,10.087,6.832,87,11.06,36.39
1571.87,-0.062,0.249,10.077,6.825,87,11.07,36.53
1571.94,-0.003,0.269,10.068,6.817,85,11.07,36.28
1572.0,0.082,0.269,10.06,6.812,85,11.07,36.07
1572.06,-0.06,0.228,10.05,6.807,85,11.07,36.1
1572.13,-0.084,0.311,10.044,6.803,85,11.07,35.93
1572.19,-0.054,0.269,10.038,6.799,85,11.07,36.14
1572.26,-0.043,0.311,10.029,6.795,85,11.07,36.12
1572.32,-0.025,0.331,10.015,6.794,85,11.07,35.86
1572.39,-0.083,0.331,10.002,6.794,85,11.07,35.77
1572.45,0.212,0.829,9.988,6.797,85,11.07,35.69
1572.52,-0.059,0.497,9.976,6.804,85,11.07,35.5
1572.58,-0.033,0.331,9.963,6.812,85,11.07,35.53
1572.65,0.015,0.29,9.955,6.822,85,11.06,35.63
1572.71,0.112,0.29,9.947,6.835,85,11.07,35.7
1572.77,0.012,0.269,9.946,6.848,85,11.07,35.73
1572.84,-0.06,0.311,9.947,6.862,81,11.07,35.74
1572.9,-0.054,0.29,9.952,6.88,81,11.07,35.65
1572.97,-0.063,0.269,9.958,6.894,81,11.07,35.52
1573.03,-0.04,0.331,9.97,6.908,81,11.06,35.43
1573.1,-0.068,0.269,9.981,6.923,81,11.07,35.48
1573.16,-0.114,0.29,10.012,6.954,81,11.07,35.86
1573.23,0.183,0.767,10.013,6.957,81,11.07,35.89
1573.29,-0.081,0.29,10.033,6.97,81,11.07,36.09
1573.35,-0.051,0.269,10.053,6.986,81,11.07,36.23
1573.42,0.021,0.269,10.074,7.0,79,11.07,36.29
1573.48,0.112,0.311,10.098,7.014,79,11.07,36.39
1573.55,-0.031,0.352,10.12,7.026,79,11.07,36.54
1573.61,-0.06,0.269,10.141,7.039,79,11.07,36.76
1573.68,-0.046,0.228,10.162,7.05,79,11.07,36.91
1573.74,-0.019,0.207,10.182,7.062,79,11.07,37.04
1573.81,-0.053,0.228,10.202,7.074,79,11.07,37.17
1573.87,-0.089,0.331,10.221,7.084,79,11.07,37.23
1573.94,0.203,0.787,10.242,7.094,79,11.07,37.3
1574.0,-0.04,0.269,10.263,7.104,79,11.07,37.38
1574.06,-0.002,0.269,10.287,7.112,79,11.07,37.46
1574.13,0.077,0.207,10.309,7.118,79,11.07,37.62
1574.19,0.148,0.331,10.331,7.125,79,11.07,37.77
1574.26,0.001,0.228,10.354,7.128,79,11.07,37.89
1574.32,-0.016,0.228,10.374,7.132,84,11.07,37.93
1574.39,-0.011,0.269,10.394,7.132,84,11.07,37.85
1574.45,0.016,0.29,10.414,7.132,84,11.07,37.78
1574.52,-0.033,0.249,10.427,7.132,84,11.07,37.73
1574.58,-0.061,0.373,10.44,7.13,84,11.07,37.59
1574.65,0.245,0.704,10.452,7.126,84,11.07,37.48
1574.71,-0.023,0.352,10.46,7.119,84,11.07,37.48
1574.77,0.01,0.249,10.467,7.112,84,11.09,37.4
1574.84,0.09,0.207,10.474,7.106,84,11.09,37.34
1574.9,0.149,0.249,10.478,7.097,84,11.07,37.31
1574.97,-0.001,0.29,10.482,7.089,84,11.07,37.22
1575.03,-0.01,0.29,10.483,7.082,85,11.07,37.22
1575.1,-0.007,0.228,10.483,7.072,85,11.07,37.26
1575.16,-0.01,0.269,10.482,7.062,85,11.07,37.23
1575.23,-0.014,0.352,10.477,7.052,85,11.07,37.16
1575.29,-0.071,0.29,10.47,7.042,85,11.07,37.03
1575.35,0.231,0.767,10.463,7.032,85,11.07,36.89
1575.42,-0.039,0.435,10.45,7.022,85,11.07,36.74
1575.48,-0.007,0.269,10.439,7.015,85,11.07,36.61
1575.55,0.049,0.311,10.427,7.006,85,11.07,36.54
1575.61,0.152,0.311,10.416,6.999,85,11.07,36.56
1575.68,0.039,0.29,10.402,6.992,85,11.07,36.57
1575.74,-0.04,0.269,10.388,6.982,81,11.07,36.55
1575.81,-0.026,0.29,10.375,6.973,81,11.07,36.52
1575.87,-0.033,0.249,10.36,6.963,81,11.07,36.35
1575.94,-0.034,0.311,10.345,6.953,81,11.07,36.13
1576.0,-0.017,0.249,10.331,6.943,81,11.07,36.04
1576.06,-0.073,0.269,10.316,6.933,81,11.07,35.98
1576.13,0.221,0.767,10.302,6.925,81,11.07,35.9
1576.19,-0.057,0.435,10.285,6.915,81,11.07,35.88
1576.26,-0.036,0.331,10.27,6.907,81,11.07,35.88
1576.32,0.01,0.331,10.254,6.898,77,11.07,35.87
1576.39,0.116,0.352,10.238,6.89,77,11.07,35.83
1576.45,0.013,0.311,10.222,6.881,77,11.07,35.81
1576.52,-0.079,0.331,10.206,6.873,77,11.07,35.74
1576.58,-0.068,0.331,10.191,6.865,77,11.07,35.69
1576.65,-0.074,0.311,10.176,6.858,77,11.07,35.6
1576.71,-0.084,0.394,10.161,6.852,77,11.07,35.5
1576.77,-0.084,0.331,10.147,6.845,77,11.07,35.44
1576.84,-0.061,0.311,10.134,6.837,77,11.07,35.39
1576.9,-0.099,0.373,10.119,6.83,77,11.07,35.33
1576.97,0.203,0.767,10.105,6.822,77,11.07,35.27
1577.03,-0.057,0.394,10.091,6.816,77,11.07,35.2
1577.1,-0.017,0.331,10.075,6.808,77,11.07,35.15
1577.16,0.049,0.29,10.06,6.803,72,11.07,35.11
1577.23,0.177,0.29,10.048,6.795,72,11.07,35.08
1577.29,0.084,0.249,10.034,6.789,72,11.07,35.08
1577.35,0.01,0.29,10.019,6.781,72,11.07,35.1
1577.42,0.035,0.228,10.004,6.774,72,11.07,35.18
1577.48,0.037,0.249,9.989,6.768,72,11.07,35.26
1577.55,0.029,0.269,9.975,6.764,72,11.07,35.33
1577.61,0.038,0.228,9.956,6.76,72,11.07,35.45
1577.68,0.037,0.249,9.94,6.755,72,11.07,35.57
1577.74,-0.009,0.311,9.926,6.748,72,11.07,35.72
1577.81,-0.008499999999999999,0.746,9.916,6.741,72,11.07,36.03
1577.87,-0.007,0.269,9.903,6.735,72,11.07,36.46
1577.94,0.003,0.207,9.886,6.729,72,11.07,36.82
1578.0,0.068,0.207,9.873,6.721,72,11.07,37.11
1578.06,0.155,0.228,9.853,6.716,72,11.07,37.31
1578.13,0.002,0.207,9.864,6.708,72,11.07,37.45
1578.19,-0.038,0.228,9.853,6.702,72,11.07,37.53
1578.26,-0.019,0.207,9.818,6.694,72,11.07,37.36
1578.32,-0.021,0.249,9.819,6.688,72,11.07,37.19
1578.39,-0.012,0.249,9.809,6.682,72,11.07,37.24
1578.45,0.0,0.207,9.807,6.676,72,11.07,37.39
1578.52,-0.032,0.228,9.804,6.669,72,11.07,37.56
1578.58,-0.015814814814814813,0.849,9.797,6.663,72,11.06,37.67
1578.65,0.014,0.311,9.787,6.657,72,11.06,37.75
1578.71,0.046,0.249,9.781,6.651,72,11.06,37.84
1578.77,0.105,0.249,9.773,6.643,72,11.06,37.94
1578.84,0.196,0.228,9.771,6.637,72,11.06,38.03
1578.9,0.048,0.249,9.767,6.631,72,11.06,38.04
1578.97,-0.005,0.249,9.762,6.624,77,11.06,37.87
1579.03,0.0,0.228,9.752,6.617,77,11.06,37.67
1579.1,-0.018,0.249,9.743,6.611,77,11.06,37.53
1579.16,-0.025,0.207,9.738,6.609,77,11.06,37.48
1579.23,-0.026,0.29,9.733,6.606,77,11.06,37.48
1579.29,0.21,0.829,9.727,6.6,77,11.06,37.45
1579.35,0.205,0.767,9.717,6.594,77,11.06,37.39
1579.42,-0.087,0.373,9.706,6.591,77,11.06,37.34
1579.48,-0.059,0.228,9.696,6.586,83,11.06,37.26
1579.55,0.01,0.249,9.695,6.581,83,11.06,37.11
1579.61,0.133,0.249,9.685,6.574,83,11.05,36.79
1579.68,0.019,0.331,9.684,6.574,83,11.06,36.77
1579.74,-0.044,0.269,9.677,6.569,83,11.06,36.65
1579.81,-0.023,0.311,9.67,6.564,83,11.06,36.63
1579.87,-0.024,0.311,9.662,6.559,83,11.06,36.61
1579.94,-0.026,0.331,9.652,6.554,83,11.06,36.65
1580.0,-0.02,0.331,9.642,6.549,83,11.06,36.76
1580.06,-0.08,0.331,9.632,6.546,83,11.06,36.75
1580.13,0.22,0.891,9.622,6.54,83,11.06,36.67
1580.19,-0.053,0.352,9.609,6.535,83,11.06,36.54
1580.26,-0.043,0.269,9.595,6.531,83,11.06,36.43
1580.32,0.009,0.269,9.582,6.527,71,11.06,36.57
1580.39,0.128,0.249,9.569,6.523,71,11.06,36.62
1580.45,-0.006,0.352,9.558,6.521,71,11.07,36.45
1580.52,-0.082,0.29,9.545,6.517,71,11.06,36.45
