Time,ECG,EMG,foot GSR,hand GSR,HR,marker,RESP
382.45,-0.033,0.352,2.116,2.414,58,9.93,45.41
382.52,0.03,0.331,2.116,2.414,58,9.93,45.6
382.58,0.17,0.352,2.116,2.414,58,9.91,45.77
382.65,0.288,0.311,2.116,2.414,58,9.91,45.94
382.71,-0.019,0.311,2.116,2.414,58,9.91,46.09
382.77,-0.102,0.29,2.116,2.414,60,9.93,46.26
382.84,-0.098,0.331,2.116,2.414,60,9.93,46.33
382.9,-0.104,0.311,2.116,2.414,60,9.93,46.32
382.97,-0.106,0.29,2.116,2.414,60,9.93,46.42
383.03,-0.111,0.331,2.116,2.414,60,9.93,46.57
383.1,-0.082,0.352,2.116,2.414,60,9.91,46.74
383.16,-0.082,0.331,2.116,2.414,60,9.91,46.87
383.23,-0.136,0.352,2.116,2.414,60,9.93,46.86
383.29,0.305,0.456,2.114,2.414,60,9.91,46.88
383.35,-0.134,0.435,2.116,2.414,60,9.91,46.95
383.42,-0.018,0.331,2.116,2.414,60,9.91,47.06
383.48,0.084,0.352,2.116,2.414,60,9.93,47.12
383.55,0.267,0.311,2.116,2.414,60,9.91,47.18
383.61,0.125,0.29,2.116,2.414,60,9.91,47.21
383.68,-0.094,0.331,2.113,2.414,64,9.91,47.21
383.74,-0.094,0.331,2.113,2.414,64,9.93,47.19
383.81,-0.095,0.352,2.113,2.414,64,9.93,47.04
383.87,-0.093,0.331,2.114,2.414,64,9.93,46.93
383.94,-0.093,0.331,2.113,2.414,64,9.91,46.89
384.0,-0.048,0.331,2.113,2.414,64,9.93,46.88
384.06,-0.061,0.331,2.113,2.414,64,9.91,46.89
384.13,-0.103,0.331,2.113,2.414,64,9.91,46.84
384.19,0.349,0.518,2.113,2.414,64,9.91,46.73
384.26,-0.087,0.435,2.113,2.414,64,9.91,46.68
384.32,0.03,0.311,2.113,2.414,64,9.91,46.65
384.39,0.145,0.331,2.113,2.414,64,9.91,46.64
384.45,0.33,0.311,2.113,2.414,64,9.93,46.61
384.52,0.137,0.352,2.113,2.414,64,9.91,46.54
384.58,-0.049,0.331,2.113,2.414,67,9.91,46.46
384.65,-0.041,0.394,2.113,2.414,67,9.93,46.33
384.71,-0.038,0.311,2.113,2.414,67,9.93,46.11
384.77,-0.04,0.331,2.113,2.414,67,9.91,45.92
384.84,-0.041,0.331,2.113,2.414,67,9.93,45.81
384.9,-0.041,0.311,2.113,2.414,67,9.93,45.74
384.97,0.004,0.311,2.113,2.414,67,9.91,45.7
385.03,-0.018,0.352,2.113,2.414,67,9.93,45.58
385.1,-0.059,0.394,2.112,2.414,67,9.91,45.42
385.16,0.37,0.58,2.112,2.414,67,9.93,45.31
385.23,-0.033,0.497,2.112,2.414,67,9.91,45.24
385.29,0.073,0.331,2.113,2.414,67,9.91,45.17
385.35,0.188,0.331,2.113,2.414,67,9.91,45.07
385.42,0.37,0.311,2.111,2.414,67,9.93,44.98
385.48,0.165,0.373,2.112,2.414,67,9.91,44.86
385.55,-0.022,0.311,2.112,2.414,62,9.93,44.74
385.61,-0.015,0.373,2.113,2.414,62,9.91,44.57
385.68,-0.014,0.331,2.113,2.414,62,9.93,44.32
385.74,-0.021,0.456,2.111,2.414,62,9.91,44.12
385.81,-0.025,0.331,2.112,2.414,62,9.91,44.02
385.87,-0.027,0.331,2.112,2.414,62,9.91,43.94
385.94,-0.028,0.331,2.113,2.414,62,9.91,43.93
386.0,-0.031,0.29,2.112,2.414,62,9.93,43.85
386.06,-0.042,0.311,2.113,2.414,62,9.93,43.76
386.13,-0.048,0.331,2.111,2.414,62,9.91,43.71
386.19,0.323,0.684,2.111,2.414,62,9.91,43.71
386.26,0.027,0.352,2.112,2.414,62,9.91,43.7
386.32,0.09,0.311,2.112,2.414,62,9.91,43.66
386.39,0.223,0.331,2.111,2.414,62,9.93,43.66
386.45,0.374,0.331,2.111,2.414,62,9.91,43.64
386.52,0.083,0.311,2.111,2.414,62,9.91,43.62
386.58,-0.034,0.331,2.111,2.414,59,9.91,43.61
386.65,-0.024,0.311,2.111,2.414,59,9.91,43.54
386.71,-0.03,0.331,2.111,2.414,59,9.91,43.41
386.77,-0.038,0.311,2.111,2.414,59,9.91,43.34
386.84,-0.039,0.331,2.111,2.414,59,9.91,43.34
386.9,-0.04,0.352,2.111,2.414,59,9.93,43.36
386.97,-0.039,0.331,2.111,2.414,59,9.91,43.39
387.03,-0.032,0.311,2.111,2.414,59,9.91,43.38
387.1,0.013,0.311,2.111,2.414,59,9.91,43.37
387.16,-0.044,0.311,2.111,2.414,59,9.91,43.39
387.23,-0.006,0.352,2.111,2.414,59,9.91,43.44
387.29,0.288,0.58,2.111,2.414,59,9.91,43.47
387.35,0.037,0.311,2.111,2.414,59,9.91,43.56
387.42,0.104,0.311,2.111,2.414,59,9.91,43.68
387.48,0.252,0.331,2.111,2.414,59,9.91,43.84
387.55,0.357,0.331,2.111,2.414,59,9.91,44.0
387.61,0.038,0.352,2.111,2.414,59,9.91,44.16
387.68,-0.033,0.352,2.111,2.414,55,9.91,44.36
387.74,-0.029,0.331,2.111,2.414,55,9.91,44.46
387.81,-0.038,0.331,2.111,2.414,55,9.91,44.54
387.87,-0.04,0.331,2.111,2.414,55,9.91,44.71
387.94,-0.043,0.311,2.109,2.414,55,9.91,44.94
388.0,-0.049,0.311,2.109,2.414,55,9.91,45.2
388.06,-0.033,0.311,2.109,2.414,55,9.91,45.43
388.13,-0.022,0.373,2.111,2.414,55,9.91,45.68
388.19,-0.075,0.311,2.109,2.414,55,9.91,45.7
388.26,0.321,0.477,2.109,2.414,55,9.91,45.89
388.32,-0.058,0.477,2.108,2.414,55,9.91,46.14
388.39,0.015,0.352,2.108,2.414,55,9.91,46.37
388.45,0.101,0.331,2.108,2.414,55,9.91,46.54
388.52,0.276,0.331,2.108,2.414,55,9.91,46.72
388.58,0.19,0.352,2.108,2.414,55,9.91,46.86
388.65,-0.078,0.352,2.108,2.414,59,9.91,47.0
388.71,-0.091,0.352,2.111,2.414,59,9.91,47.1
388.77,-0.096,0.352,2.109,2.414,59,9.91,47.09
388.84,-0.104,0.311,2.109,2.414,59,9.91,47.05
388.9,-0.106,0.352,2.109,2.414,59,9.91,47.09
388.97,-0.112,0.331,2.108,2.414,59,9.91,47.15
389.03,-0.068,0.352,2.108,2.414,59,9.91,47.21
389.1,-0.115,0.311,2.108,2.414,59,9.91,47.19
389.16,-0.145,0.331,2.108,2.414,59,9.91,47.13
389.23,0.274,0.539,2.108,2.414,59,9.91,47.11
389.29,-0.085,0.352,2.108,2.414,59,9.91,47.12
389.35,-0.01,0.311,2.108,2.414,59,9.91,47.13
389.42,0.112,0.331,2.108,2.414,63,9.91,47.13
389.48,0.273,0.331,2.108,2.414,63,9.91,47.13
389.55,0.0,0.352,2.108,2.414,63,9.91,47.08
389.61,-0.13,0.311,2.108,2.414,63,9.91,47.04
389.68,-0.123,0.331,2.108,2.414,63,9.91,46.92
389.74,-0.125,0.331,2.108,2.414,63,9.91,46.71
389.81,-0.128,0.331,2.108,2.414,63,9.91,46.55
389.87,-0.126,0.331,2.108,2.414,63,9.91,46.44
389.94,-0.123,0.311,2.108,2.414,63,9.91,46.38
390.0,-0.067,0.29,2.108,2.414,63,9.91,46.34
390.06,-0.141,0.331,2.108,2.414,63,9.91,46.2
390.13,-0.104,0.394,2.108,2.414,63,9.91,46.07
390.19,0.211,0.539,2.108,2.414,63,9.91,45.99
390.26,-0.062,0.311,2.108,2.414,63,9.91,45.93
390.32,0.011,0.331,2.108,2.414,63,9.91,45.88
390.39,0.165,0.331,2.108,2.414,63,9.91,45.79
390.45,0.259,0.331,2.108,2.414,63,9.91,45.7
390.52,-0.063,0.331,2.108,2.414,63,9.91,45.56
390.58,-0.124,0.331,2.108,2.414,63,9.91,45.43
390.65,-0.111,0.311,2.107,2.414,63,9.91,45.18
390.71,-0.117,0.352,2.108,2.414,63,9.91,44.89
390.77,-0.12,0.311,2.108,2.414,63,9.91,44.71
390.84,-0.121,0.331,2.106,2.414,63,9.91,44.61
390.9,-0.122,0.331,2.106,2.414,63,9.91,44.55
390.97,-0.116,0.331,2.106,2.414,63,9.91,44.5
391.03,-0.067,0.331,2.106,2.414,63,9.91,44.41
391.1,-0.129,0.311,2.106,2.414,63,9.91,44.3
391.16,-0.105,0.331,2.106,2.414,63,9.91,44.26
391.23,0.212,0.601,2.106,2.414,63,9.91,44.23
391.29,-0.054,0.311,2.106,2.414,63,9.91,44.21
391.35,0.011,0.352,2.106,2.414,63,9.91,44.16
391.42,0.162,0.331,2.106,2.414,58,9.91,44.12
391.48,0.273,0.311,2.106,2.414,58,9.91,44.05
391.55,-0.045,0.331,2.106,2.414,58,9.91,43.98
391.61,-0.123,0.352,2.106,2.414,58,9.91,43.92
391.68,-0.114,0.352,2.106,2.414,58,9.91,43.78
391.74,-0.122,0.352,2.106,2.414,58,9.91,43.59
391.81,-0.129,0.352,2.106,2.414,58,9.91,43.5
391.87,-0.134,0.352,2.106,2.414,58,9.91,43.46
391.94,-0.133,0.331,2.106,2.414,58,9.91,43.45
392.0,-0.135,0.331,2.106,2.414,58,9.91,43.47
392.06,-0.097,0.331,2.106,2.414,58,9.91,43.42
392.13,-0.111,0.311,2.106,2.414,58,9.91,43.43
392.19,-0.15,0.311,2.106,2.414,58,9.91,43.52
392.26,0.267,0.477,2.106,2.414,58,9.91,43.6
392.32,-0.157,0.518,2.106,2.414,58,9.91,43.69
392.39,-0.04,0.311,2.106,2.414,58,9.91,43.75
392.45,0.056,0.331,2.106,2.414,56,9.91,43.88
392.52,0.24,0.331,2.106,2.414,56,9.91,44.03
392.58,0.095,0.331,2.106,2.414,56,9.91,44.16
392.65,-0.143,0.373,2.106,2.414,56,9.91,44.32
392.71,-0.147,0.311,2.106,2.414,56,9.91,44.44
392.77,-0.147,0.373,2.106,2.414,56,9.91,44.47
392.84,-0.153,0.331,2.106,2.414,56,9.91,44.55
392.9,-0.156,0.331,2.106,2.414,56,9.91,44.72
392.97,-0.164,0.331,2.106,2.414,56,9.91,44.94
393.03,-0.162,0.331,2.106,2.414,56,9.91,45.17
393.1,-0.169,0.331,2.106,2.414,56,9.91,45.32
393.16,-0.185,0.311,2.106,2.414,56,9.91,45.44
393.23,-0.125,0.414,2.106,2.414,56,9.91,45.61
393.29,0.149,0.539,2.104,2.414,56,9.91,45.85
393.35,-0.103,0.331,2.104,2.414,56,9.91,46.09
393.42,-0.033,0.352,2.104,2.414,56,9.91,46.49
393.48,0.118,0.331,2.104,2.414,60,9.91,46.51
393.55,0.203,0.311,2.106,2.414,60,9.91,46.69
393.61,-0.109,0.331,2.103,2.414,60,9.91,46.84
393.68,-0.165,0.352,2.106,2.414,60,9.91,46.96
393.74,-0.159,0.311,2.106,2.414,60,9.91,46.92
393.81,-0.159,0.331,2.103,2.414,60,9.91,46.78
393.87,-0.156,0.311,2.103,2.414,60,9.91,46.67
393.94,-0.152,0.352,2.103,2.414,60,9.91,46.58
394.0,-0.091,0.352,2.103,2.414,60,9.91,46.54
394.06,-0.151,0.331,2.103,2.414,60,9.91,46.46
394.13,-0.165,0.352,2.103,2.414,60,9.91,46.28
394.19,0.233,0.559,2.103,2.414,60,9.91,46.11
394.26,-0.082,0.352,2.103,2.414,60,9.91,46.0
394.32,-0.015,0.311,2.103,2.414,60,9.91,45.91
394.39,0.122,0.331,2.103,2.414,65,9.91,45.83
394.45,0.267,0.331,2.103,2.414,65,9.91,45.71
394.52,-0.029,0.373,2.103,2.414,65,9.91,45.59
394.58,-0.125,0.311,2.103,2.414,65,9.91,45.47
394.65,-0.11,0.311,2.103,2.414,65,9.91,45.27
394.71,-0.112,0.331,2.103,2.414,65,9.91,45.02
394.77,-0.115,0.352,2.103,2.414,65,9.91,44.84
394.84,-0.117,0.331,2.103,2.414,65,9.91,44.74
394.9,-0.108,0.331,2.103,2.414,65,9.91,44.7
394.97,-0.051,0.352,2.103,2.414,65,9.91,44.68
395.03,-0.126,0.331,2.103,2.414,65,9.91,44.57
395.1,-0.03,0.311,2.103,2.414,65,9.91,44.47
395.16,0.161,0.58,2.103,2.414,65,9.91,44.4
395.23,-0.038,0.331,2.103,2.414,65,9.91,44.35
395.29,0.042,0.311,2.103,2.414,65,9.91,44.28
395.35,0.209,0.331,2.103,2.414,65,9.91,44.19
395.42,0.28,0.331,2.103,2.414,65,9.91,44.11
395.48,-0.036,0.331,2.103,2.414,65,9.91,44.02
395.55,-0.081,0.311,2.103,2.414,63,9.91,43.93
395.61,-0.07,0.331,2.103,2.414,63,9.91,43.77
395.68,-0.075,0.331,2.103,2.414,63,9.91,43.58
395.74,-0.077,0.331,2.103,2.414,63,9.91,43.5
395.81,-0.076,0.331,2.103,2.414,63,9.91,43.47
395.87,-0.074,0.331,2.103,2.414,63,9.91,43.47
395.94,-0.028,0.352,2.103,2.414,63,9.91,43.49
396.0,-0.045,0.331,2.103,2.414,63,9.91,43.45
396.06,-0.086,0.331,2.103,2.414,63,9.91,43.48
396.13,0.317,0.58,2.103,2.414,63,9.91,43.48
396.19,-0.073,0.456,2.103,2.414,63,9.91,43.51
396.26,0.036,0.311,2.103,2.414,63,9.91,43.52
396.32,0.146,0.331,2.103,2.414,63,9.91,43.53
396.39,0.331,0.331,2.101,2.414,63,9.91,43.55
396.45,0.153,0.352,2.103,2.414,63,9.91,43.55
396.52,-0.053,0.331,2.102,2.414,63,9.91,43.56
396.58,-0.051,0.331,2.102,2.414,60,9.91,43.53
396.65,-0.053,0.311,2.103,2.414,60,9.91,43.45
396.71,-0.064,0.352,2.102,2.414,60,9.91,43.41
396.77,-0.069,0.311,2.101,2.414,60,9.91,43.51
396.84,-0.073,0.331,2.101,2.414,60,9.91,43.67
396.9,-0.07,0.311,2.101,2.414,60,9.91,43.88
396.97,-0.019,0.352,2.101,2.414,60,9.91,44.04
397.03,-0.08,0.394,2.101,2.414,60,9.91,44.19
397.1,-0.073,0.352,2.101,2.414,60,9.91,44.39
397.16,0.264,0.58,2.101,2.414,60,9.91,44.61
397.23,-0.014,0.311,2.101,2.414,60,9.91,44.84
397.29,0.051,0.331,2.101,2.414,60,9.91,45.04
397.35,0.19,0.331,2.101,2.414,60,9.91,45.23
397.42,0.309,0.331,2.101,2.414,60,9.91,45.43
397.48,0.002,0.352,2.101,2.414,60,9.91,45.62
397.55,-0.079,0.331,2.101,2.414,59,9.91,45.81
397.61,-0.075,0.331,2.101,2.414,59,9.91,45.89
397.68,-0.081,0.331,2.101,2.414,59,9.91,45.93
397.74,-0.086,0.331,2.101,2.414,59,9.91,46.07
397.81,-0.089,0.331,2.101,2.414,59,9.91,46.24
397.87,-0.037,0.352,2.101,2.414,59,9.91,46.47
397.94,-0.092,0.331,2.101,2.414,59,9.91,46.62
398.0,-0.12,0.352,2.101,2.414,59,9.91,46.64
398.06,0.292,0.518,2.101,2.414,59,9.91,46.65
398.13,-0.064,0.394,2.101,2.414,59,9.91,46.7
398.19,0.013,0.331,2.101,2.414,59,9.91,46.74
398.26,0.132,0.331,2.101,2.414,59,9.91,46.74
398.32,0.289,0.311,2.101,2.414,59,9.91,46.7
398.39,0.033,0.331,2.101,2.414,59,9.91,46.61
398.45,-0.088,0.311,2.101,2.414,65,9.91,46.5
398.52,-0.076,0.352,2.101,2.414,65,9.91,46.34
398.58,-0.076,0.311,2.101,2.414,65,9.91,46.09
398.65,-0.08,0.331,2.101,2.414,65,9.91,45.87
398.71,-0.078,0.352,2.101,2.414,65,9.91,45.71
398.77,-0.058,0.331,2.101,2.414,65,9.91,45.58
398.84,-0.025,0.331,2.101,2.414,65,9.91,45.47
398.9,-0.092,0.311,2.101,2.414,65,9.91,45.29
398.97,0.232,0.456,2.101,2.414,65,9.91,45.11
399.03,-0.009,0.539,2.099,2.414,65,9.91,44.98
399.1,0.005,0.311,2.101,2.414,65,9.91,44.89
399.16,0.097,0.373,2.101,2.414,65,9.91,44.81
399.23,0.275,0.311,2.101,2.414,65,9.91,44.71
399.29,0.234,0.311,2.101,2.414,65,9.91,44.6
399.35,-0.052,0.331,2.101,2.412,65,9.91,44.47
399.42,-0.064,0.331,2.101,2.414,64,9.91,44.33
399.48,-0.054,0.331,2.101,2.414,64,9.91,44.1
399.55,-0.061,0.311,2.101,2.414,64,9.91,43.87
399.61,-0.063,0.311,2.101,2.414,64,9.91,43.77
399.68,-0.065,0.394,2.101,2.414,64,9.91,43.71
399.74,-0.066,0.331,2.101,2.414,64,9.91,43.72
399.81,-0.023,0.311,2.101,2.414,64,9.91,43.69
399.87,-0.022,0.311,2.101,2.414,64,9.91,43.62
399.94,-0.072,0.352,2.101,2.414,64,9.91,43.59
400.0,-0.002,0.352,2.101,2.414,64,9.91,43.59
400.06,0.235,0.58,2.101,2.414,64,9.91,43.6
400.13,0.014,0.311,2.101,2.414,64,9.91,43.55
400.19,0.088,0.331,2.101,2.414,64,9.91,43.55
400.26,0.244,0.352,2.101,2.414,64,9.91,43.54
400.32,0.328,0.311,2.101,2.414,64,9.91,43.53
400.39,0.007,0.311,2.101,2.414,64,9.91,43.51
400.45,-0.053,0.331,2.101,2.414,57,9.91,43.53
400.52,-0.047,0.311,2.101,2.414,57,9.91,43.44
400.58,-0.057,0.331,2.101,2.414,57,9.91,43.37
400.65,-0.062,0.331,2.101,2.414,57,9.91,43.43
400.71,-0.065,0.352,2.101,2.414,57,9.91,43.6
400.77,-0.069,0.29,2.101,2.414,57,9.91,43.83
400.84,-0.036,0.331,2.101,2.414,57,9.91,44.06
400.9,-0.044,0.352,2.101,2.414,57,9.91,44.25
400.97,-0.087,0.331,2.101,2.414,57,9.91,44.44
401.03,-0.062,0.435,2.101,2.412,57,9.91,44.69
401.1,-0.042,0.394,2.101,2.414,57,9.91,44.96
401.16,0.02,0.331,2.101,2.414,57,9.91,45.21
401.23,0.116,0.311,2.101,2.412,57,9.91,45.43
401.29,0.296,0.331,2.101,2.414,57,9.91,45.66
401.35,0.168,0.331,2.101,2.414,57,9.91,46.04
401.42,-0.071,0.311,2.101,2.414,57,9.91,46.06
401.48,-0.076,0.311,2.101,2.414,57,9.91,46.2
401.55,-0.076,0.311,2.101,2.414,57,9.91,46.21
401.61,-0.078,0.352,2.101,2.414,57,9.91,46.23
401.68,-0.077,0.311,2.101,2.412,57,9.91,46.31
401.74,-0.069,0.331,2.101,2.414,58,9.91,46.33
401.81,-0.022,0.331,2.101,2.412,58,9.91,46.33
401.87,-0.091,0.331,2.101,2.414,58,9.91,46.21
401.94,0.02,0.373,2.101,2.414,58,9.91,46.03
402.0,0.201,0.559,2.101,2.414,58,9.91,45.91
402.06,0.001,0.331,2.101,2.411,58,9.91,45.81
402.13,0.083,0.331,2.101,2.414,58,9.91,45.73
402.19,0.244,0.331,2.101,2.414,58,9.91,45.6
402.26,0.295,0.331,2.101,2.414,58,9.91,45.43
402.32,-0.017,0.311,2.101,2.414,58,9.91,45.26
402.39,-0.055,0.373,2.101,2.414,58,9.91,45.1
402.45,-0.044,0.29,2.101,2.414,59,9.91,44.84
402.52,-0.05,0.331,2.101,2.414,59,9.91,44.57
402.58,-0.055,0.331,2.101,2.414,59,9.91,44.4
402.65,-0.056,0.311,2.101,2.414,59,9.91,44.29
402.71,-0.057,0.311,2.101,2.414,59,9.91,44.23
402.77,0.0,0.352,2.101,2.414,59,9.91,44.17
402.84,-0.05,0.352,2.101,2.414,59,9.91,44.05
402.9,-0.074,0.331,2.101,2.414,59,9.91,43.97
402.97,0.301,0.518,2.101,2.414,59,9.91,43.92
403.03,-0.004,0.331,2.101,2.414,60,9.91,43.88
403.1,0.063,0.352,2.101,2.414,60,9.91,43.84
403.16,0.189,0.331,2.101,2.414,60,9.9,43.78
403.23,0.354,0.311,2.101,2.414,60,9.9,43.74
403.29,0.088,0.352,2.101,2.414,60,9.91,43.7
403.35,-0.052,0.29,2.101,2.412,60,9.9,43.67
403.42,-0.041,0.311,2.102,2.412,60,9.91,43.59
403.48,-0.045,0.331,2.101,2.414,60,9.91,43.45
403.55,-0.055,0.331,2.101,2.414,60,9.91,43.39
403.61,-0.058,0.311,2.101,2.414,60,9.91,43.39
403.68,-0.06,0.29,2.101,2.414,60,9.91,43.42
403.74,-0.061,0.352,2.102,2.412,60,9.91,43.47
403.81,-0.013,0.331,2.102,2.414,60,9.91,43.47
403.87,-0.057,0.352,2.104,2.414,60,9.91,43.47
403.94,-0.08,0.352,2.119,2.414,60,9.91,43.52
404.0,0.296,0.622,2.117,2.414,60,9.91,43.57
404.06,-0.025,0.352,2.118,2.414,60,9.9,43.6
404.13,0.05,0.311,2.117,2.414,60,9.91,43.6
404.19,0.167,0.352,2.116,2.414,60,9.91,43.6
404.26,0.338,0.331,2.116,2.414,60,9.9,43.59
404.32,0.1,0.352,2.117,2.414,60,9.91,43.58
404.39,-0.062,0.311,2.116,2.411,58,9.91,43.58
404.45,-0.054,0.331,2.116,2.414,58,9.91,43.54
404.52,-0.066,0.352,2.116,2.414,58,9.91,43.43
404.58,-0.071,0.352,2.116,2.414,58,9.91,43.39
404.65,-0.071,0.311,2.117,2.414,58,9.9,43.42
404.71,-0.077,0.311,2.118,2.414,58,9.91,43.55
404.77,-0.06,0.352,2.116,2.414,58,9.91,43.75
404.84,-0.044,0.352,2.117,2.412,58,9.91,44.11
404.9,-0.098,0.311,2.117,2.414,58,9.91,44.13
404.97,0.268,0.456,2.116,2.414,58,9.91,44.34
405.03,-0.062,0.477,2.116,2.414,58,9.91,44.6
405.1,0.001,0.331,2.116,2.414,58,9.91,44.87
405.16,0.088,0.311,2.116,2.412,58,9.91,45.07
405.23,0.265,0.311,2.116,2.412,58,9.91,45.31
405.29,0.211,0.352,2.116,2.414,58,9.9,45.53
405.35,-0.068,0.331,2.116,2.414,60,9.9,45.73
405.42,-0.081,0.352,2.116,2.414,60,9.9,45.95
405.48,-0.081,0.352,2.116,2.414,60,9.91,46.02
405.55,-0.096,0.331,2.116,2.414,60,9.9,46.07
405.61,-0.102,0.311,2.116,2.414,60,9.9,46.22
405.68,-0.061,0.311,2.116,2.414,60,9.9,46.37
405.74,-0.084,0.331,2.116,2.414,60,9.91,46.54
405.81,-0.129,0.331,2.116,2.414,60,9.9,46.59
405.87,0.308,0.518,2.116,2.414,60,9.91,46.5
405.94,-0.125,0.414,2.116,2.414,60,9.9,46.42
406.0,-0.011,0.331,2.116,2.414,60,9.9,46.35
406.06,0.093,0.311,2.116,2.414,67,9.9,46.29
406.13,0.27,0.352,2.116,2.414,67,9.91,46.17
406.19,0.084,0.331,2.116,2.412,67,9.91,46.01
406.26,-0.098,0.311,2.116,2.414,67,9.91,45.82
406.32,-0.089,0.331,2.116,2.414,67,9.9,45.61
406.39,-0.089,0.331,2.116,2.414,67,9.91,45.29
406.45,-0.095,0.331,2.116,2.414,67,9.91,45.01
406.52,-0.095,0.352,2.116,2.414,67,9.91,44.82
406.58,-0.078,0.331,2.116,2.414,67,9.9,44.63
406.65,-0.043,0.394,2.116,2.414,67,9.9,44.52
406.71,-0.113,0.352,2.116,2.414,67,9.91,44.39
406.77,0.127,0.435,2.116,2.414,67,9.91,44.26
406.84,0.038,0.539,2.116,2.414,67,9.91,44.16
406.9,-0.018,0.331,2.116,2.414,67,9.9,44.11
406.97,0.065,0.331,2.116,2.414,64,9.91,44.08
407.03,0.239,0.311,2.116,2.414,64,9.91,44.07
407.1,0.237,0.311,2.116,2.414,64,9.91,44.04
407.16,-0.065,0.352,2.116,2.411,64,9.91,44.01
407.23,-0.084,0.373,2.116,2.414,64,9.9,43.98
407.29,-0.075,0.352,2.116,2.414,64,9.91,43.83
407.35,-0.083,0.352,2.116,2.414,64,9.91,43.68
407.42,-0.087,0.331,2.116,2.414,64,9.9,43.62
407.48,-0.089,0.331,2.116,2.414,64,9.91,43.62
407.55,-0.077,0.311,2.116,2.414,64,9.91,43.64
407.61,-0.033,0.331,2.116,2.414,64,9.9,43.64
407.68,-0.109,0.331,2.113,2.414,64,9.9,43.59
407.74,0.055,0.394,2.116,2.414,64,9.9,43.57
407.81,0.099,0.58,2.114,2.414,64,9.91,43.6
407.87,-0.025,0.331,2.113,2.414,64,9.91,43.62
407.94,0.054,0.331,2.113,2.414,61,9.91,43.62
408.0,0.223,0.311,2.113,2.414,61,9.91,43.62
408.06,0.254,0.331,2.113,2.414,61,9.9,43.62
408.13,-0.055,0.331,2.113,2.414,61,9.91,43.61
408.19,-0.092,0.331,2.113,2.414,61,9.91,43.61
408.26,-0.088,0.331,2.113,2.414,61,9.9,43.51
408.32,-0.1,0.311,2.113,2.414,61,9.91,43.41
408.39,-0.108,0.352,2.113,2.414,61,9.91,43.38
408.45,-0.114,0.394,2.113,2.414,61,9.91,43.41
408.52,-0.109,0.311,2.113,2.414,61,9.91,43.54
408.58,-0.068,0.331,2.113,2.414,61,9.91,43.7
408.65,-0.145,0.352,2.113,2.414,61,9.91,43.83
408.71,0.012,0.394,2.113,2.414,61,9.91,43.99
408.77,0.061,0.539,2.113,2.414,61,9.91,44.2
408.84,-0.068,0.331,2.113,2.414,61,9.9,44.4
408.9,0.007,0.311,2.113,2.414,85,9.91,44.61
408.97,0.17,0.352,2.113,2.414,85,9.91,44.8
409.03,0.207,0.331,2.113,2.414,85,9.9,44.99
409.1,-0.105,0.331,2.113,2.414,85,9.91,45.18
409.16,-0.141,0.352,2.113,2.414,85,9.9,45.38
409.23,-0.138,0.311,2.113,2.414,85,9.91,45.48
409.29,-0.146,0.331,2.113,2.412,85,9.91,45.54
409.35,-0.154,0.352,2.113,2.414,85,9.9,45.72
409.42,-0.147,0.373,2.113,2.414,85,9.9,45.93
409.48,-0.115,0.331,2.113,2.414,85,9.9,46.19
409.55,0.045,0.497,2.113,2.414,85,9.9,46.38
409.61,0.24,0.539,2.113,2.414,85,9.91,46.46
409.68,-0.015,0.435,2.113,2.414,85,9.91,46.58
409.74,-0.106,0.331,2.113,2.414,72,9.9,46.78
409.81,-0.024,0.311,2.112,2.412,72,9.9,46.99
409.87,0.143,0.311,2.112,2.412,72,9.9,47.29
409.94,0.132,0.373,2.113,2.414,72,9.9,47.3
410.0,-0.159,0.311,2.113,2.414,72,9.9,47.35
410.06,-0.177,0.311,2.113,2.414,72,9.91,47.37
410.13,-0.178,0.331,2.113,2.414,72,9.9,47.25
410.19,-0.184,0.352,2.113,2.414,72,9.91,47.09
410.26,-0.185,0.311,2.113,2.414,72,9.91,47.01
410.32,-0.128,0.311,2.113,2.414,72,9.91,46.96
410.39,-0.186,0.352,2.113,2.414,72,9.9,46.94
410.45,-0.213,0.311,2.112,2.414,72,9.91,46.86
410.52,0.201,0.539,2.111,2.414,72,9.91,46.69
410.58,-0.144,0.352,2.113,2.412,72,9.91,46.53
410.65,-0.07,0.331,2.113,2.414,72,9.91,46.43
410.71,0.057,0.331,2.113,2.412,64,9.91,46.33
410.77,0.215,0.311,2.112,2.414,64,9.9,46.21
410.84,-0.059,0.311,2.112,2.414,64,9.9,46.05
410.9,-0.173,0.311,2.111,2.414,64,9.9,45.87
410.97,-0.158,0.311,2.111,2.414,64,9.91,45.6
411.03,-0.163,0.331,2.111,2.414,64,9.91,45.27
411.1,-0.166,0.311,2.111,2.414,64,9.91,44.98
411.16,-0.166,0.311,2.111,2.414,64,9.91,44.77
411.23,-0.13,0.311,2.111,2.414,64,9.9,44.62
411.29,-0.127,0.331,2.111,2.414,64,9.91,44.52
411.35,-0.181,0.331,2.111,2.414,64,9.9,44.37
411.42,0.243,0.497,2.111,2.414,64,9.9,44.2
411.48,-0.177,0.539,2.111,2.414,64,9.9,44.09
411.55,-0.062,0.352,2.111,2.412,64,9.91,44.02
411.61,0.036,0.331,2.111,2.414,64,9.91,43.94
411.68,0.227,0.352,2.111,2.414,64,9.91,43.87
411.74,0.126,0.311,2.111,2.414,64,9.9,43.81
